kp,ki,kd,max_throttle,crashed,runtime,distance,total_absolute_cte
0.09176413378102573,0.4657092688161433,6.566817079929736,0.0519797783739837,true,5.0197,2.24193,3.32837
2.493238176603679,0.20218475896120364,0.017484962368405427,0.894196849552314,true,5.00368,31.0911,7.83678
1.2018805503696934,0.20905125332171204,3.0571110269289075,0.2376051862355105,false,100.006,443.349,10.4543
0.18465962586383736,0.03599565736735988,0.30194459594529677,0.4069788526436474,false,100.012,1621.14,40.6695
2.2892167729012805,1.5086775878805567,0.004768945595077918,0.8122431360557303,true,5.02162,30.186,6.79385
0.8847903035714039,5.186611026029941,0.2929892088628745,0.1442141497046313,true,5.00817,5.48439,3.3762
2.666508830061116,1.4825456486144974,0.29860677696050847,0.41069947408775087,true,15.8702,144.45,7.20662
0.06583294472553013,0.5527713215873794,3.6704468765001486,0.6123705678930264,false,100.005,1227.65,96.1638
11.161230778855066,3.522236127876791,0.03515016610556833,0.12555045643963245,true,5.02577,5.01401,2.80303
2.871366337169953,1.1661790319106455,2.0240503375993977,0.6176562530064279,false,100.024,1341.55,29.1281
2.885134411658215,1.3004802725762334,3.0622532308129835,0.45555047856862435,false,100.019,884.527,13.027
0.8500657302582633,0.5381354876628891,0.9492795749917662,0.48076518646994243,false,100.001,1484.41,24.2242
3.48940470872596,0.24483103475270662,0.5904517199782349,0.016392600368712634,true,5.02493,1.25705,3.5822
0.10498920205698187,0.021273904164727228,0.13883430645495784,0.9545526656433633,true,22.5981,599.807,14.3887
0.07143895548665254,0.03987707018629549,0.27549940837442954,0.48363137554233476,true,43.1993,743.822,30.2231
0.8285055021437276,0.0029688353254829058,0.2908852213571017,0.3375019244677192,false,100.009,1290.03,17.3312
0.2424069575676718,0.05729610328294873,0.21217330527154227,0.3486827718383515,false,100.01,1465.78,28.0967
0.08946226047011491,0.10460784283412358,0.38840431673243575,0.5095255153718979,false,100.01,1859.1,97.2462
0.163521286410814,0.13385632310257323,11.177372232393395,0.6462545629543073,false,100.018,1056.17,70.474
0.16271279373622483,0.24348351874914392,0.2311859946996075,0.06174488135291985,true,5.00601,2.92588,3.15913
0.09773326835753428,2.096920704636249,0.1269321283591243,0.8045822400156528,true,5.02336,30.3535,13.3903
0.10338866865912248,0.017675532977762268,93.52883213552921,0.7913951932860175,true,48.6001,639.853,75.5082
0.6337130834903124,0.1386887008617847,0.22263643086659787,0.485382873184387,true,33.894,507.905,16.5814
1.3633844932626225,0.5081673859230778,1.9725898158723991,0.025348574448374468,true,5.02875,1.56742,3.44593
0.4317977069260305,0.14222667828059757,0.07350017217271262,0.3204866400428475,true,75.7705,931.333,57.9775
0.5894132129625768,11.502187873695048,0.047163486015296394,0.7955949085789172,true,5.30317,29.0676,13.1758
3.5807792516814714,0.03313397458559628,0.46302902747102287,0.9414431306788081,true,9.15722,125.915,6.22025
1.3691055557222471,1.3391936174262222,0.1991374804320183,0.02271585485032593,true,5.02643,1.46464,3.48464
0.6197505806111301,2.7282468627737035,0.3657348421599234,0.9077952305086664,true,5.01385,31.633,16.0633
9.018814410145175,0.042824130844314676,0.08062593411851077,0.008339463573003964,true,5.01048,0.991421,3.69112
2.284403614653961,1.6394400004937408,0.8979239696665794,0.762844534191937,true,12.3072,168.739,5.83733
0.002570627307299958,0.33047230839142233,1.7787174825425391,0.9109091097816977,true,16.8189,293.189,12.488
10.89635942072426,1.327669461273811,0.6801165653214487,0.15507674211204767,false,100.024,532.419,7.14011
0.04347074195392575,0.22737677542882442,0.34185706745407085,0.5034937629869246,false,100.024,1876.84,83.8947
0.00949933043755186,5.033891229024455,10.746170358406339,0.28033567976270435,true,5.02852,5.63578,2.93036
0.08959305152992837,2.1458229445393755,0.04660902789831269,0.6592685813975813,true,5.01903,25.2964,9.42721
0.15251993266202826,0.5240397339681837,0.14392466992351285,0.2744440271869452,true,7.06456,22.2851,9.28285
0.003912174678398584,0.8290879901694512,0.03339994134491992,0.34797683090321396,true,6.62807,23.534,11.13
0.17352572667298483,0.007586448002852358,0.01928205766559741,0.1462453352596951,false,100.02,681.468,30.4656
0.5730428965911225,0.7439280174361758,111.49763704756451,0.5012244559716417,true,5.02737,6.23859,3.80794
1.0524634192695488,0.09068430073909772,6.202333503220944,0.5564032320429266,false,100.003,901.739,31.8479
0.5616397209439327,0.1905201190297258,0.006981133792280895,0.5531478673924396,true,8.72297,69.5771,7.84026
2.116455791787637,0.5484814462827307,0.5495167291768648,0.9942544876150051,true,9.22537,138.221,4.94433
0.13200395962343028,0.7512189695235434,2.908063676154251,0.46079465452674223,false,100.027,951.845,53.5068
1.410535408241782,1.1527539692165985,0.03245036923749556,0.4604602153437384,true,8.10307,45.6794,8.97335
0.06685566044449126,0.6251073752333639,0.059761206966594725,0.6873552120690891,true,5.00755,28.596,9.08023
0.25834993546109225,0.4323848173202159,0.009755486930041328,0.22893011071826222,true,7.52427,21.3009,9.62989
0.45001631819538224,0.7180136595240106,0.028929703665749748,0.6105397416483745,true,5.84822,34.7653,8.7729
4.603887023931986,0.09715198785736641,0.3035014115244521,0.13331072163691146,true,5.0054,5.52055,2.18938
5.071201703458156,0.6782499691454992,0.1144170917153058,0.8221002770460195,true,6.28985,50.9269,3.46743
4.300911847602893,0.4052572955505563,1.580123982915971,0.7901501152290882,true,11.8455,151.407,7.71718
0.4638767540380765,1.1908754652434064,0.24076168011397409,0.7630641805643847,true,13.7382,207.263,9.3042
17.066561119187668,0.4038828278247242,0.023331659352700318,0.3930153888938495,true,12.6557,69.4063,10.255
5.349617019297598,10.246540812698521,0.0038533054315037733,0.19395353895175207,true,8.47586,19.1852,11.0573
0.013479420889483016,2.9324564257650305,1.0783081422844865,0.8690209810527838,true,29.8989,555.265,50.5231
0.01458398824894695,1.1468198030435424,0.1906073702650608,0.5580417109248933,true,5.01901,22.96,7.64616
0.6480634618753448,0.9768769714800905,0.07166491003892021,0.6372309799694825,true,5.5213,31.3639,7.13007
0.0309548792702551,0.019580222147117698,1.523311206145913,0.6154269835105021,false,100.015,1625.09,120.843
17.02675963776978,0.11613001728336714,2.8507342986170596,0.9925210776170721,true,8.12652,80.3198,3.54804
0.1103294451386936,1.6299468497417076,0.5027806899544034,0.12978802107105983,true,5.00739,4.71142,2.93892
0.16039366899075458,0.4184446122267033,0.6523929453938844,0.6659447293033474,false,100.02,2031.69,72.6927
0.27359605299607714,0.05835521233345692,0.5422211669297161,0.4846327526460108,false,100.02,1696.95,47.1575
0.4448913433176429,0.09029199904814877,0.23624951001822314,0.4514612531920417,false,100.029,1719.56,28.8785
0.8479262240208563,0.508426495107489,0.38855518672965544,0.4678984988715811,false,100.026,1600.52,22.1466
0.43590422164517123,0.03065921020972208,0.5163557856509371,0.529044823485586,false,100.032,1777.45,36.607
0.10714080639692282,0.0021725443183285087,0.6347651200429508,0.3927317864024002,false,100.032,1461.66,79.0691
0.10525896733708343,1.1348171173539032,0.1343031996065708,0.49593819602680084,true,5.08503,21.2582,7.25397
0.18289582772531732,0.05982296117712528,0.22190127220070327,0.6912406654660206,true,34.1069,747.249,20.1096
0.36287900445499166,0.05622866119914428,0.8311586376807634,0.4875907556222408,false,100.005,1567.71,42.832
0.2585717231112622,0.17057408626812606,0.9775596343526534,0.6367697414814963,true,42.0611,743.08,22.7628
0.042180735372076665,0.13236447668663728,0.24819040566005274,0.35615011498067456,false,100.028,1498.24,61.46
0.05755910243035058,0.06151956272103459,1.3387663982580336,0.490296242612192,false,100.001,1452.06,129.942
0.5085103766685297,0.05922452397374338,0.2969036034670289,0.391965812658844,false,100.024,1508.62,23.9764
0.2323629963562058,0.11001582256195877,0.34855338757263726,0.40826742757996504,false,100.006,1571.19,34.7439
0.07530231764036073,0.07155106091285282,0.7869696188786434,0.6333878047475163,true,48.1684,895.946,56.0607
0.06784931830502715,0.13949713737864278,2.1706028557221115,0.4892027860446025,false,100.005,1149.85,138.361
0.1832727644255499,0.5579192634207049,2.769280159906824,0.5414200130907771,false,100.011,1178.02,44.1876
0.20289490350304176,0.08250486738288063,1.2994547188787948,0.543313806141728,false,100.03,1576.03,75.1676
0.025599011394927155,0.49560373574348654,0.5026251183806396,0.4938875605996867,true,58.6543,927.69,71.0937
0.033777070396812776,0.2852501505088404,0.9898448129525789,0.39412434557114673,false,100.001,1303.89,71.1128
0.3273530157739894,0.059876524753993646,0.8200668389408023,0.29848608920572284,false,100.009,1102.15,38.5554
0.060970333009179034,0.021735277342618795,0.42358903982766116,0.5724597814619327,true,40.2024,744.011,29.6164
1.2161728944204226,0.10021284874684881,0.29131862985539353,0.40325144325048917,true,69.9262,928.522,25.0692
