kp,ki,kd,max_throttle,crashed,runtime,distance,total_absolute_cte
0.5754425922346371,0.02190881676314106,0.9467741687844445,0.05000577678061556,true,5.01713,2.22374,3.33932
0.3006900023868705,0.5331145440649742,0.03027260111805628,0.49953246738585244,true,5.24941,23.0826,6.68838
0.009402594545192825,0.5209839601960321,0.25452026178886944,0.02668728796510122,true,5.00051,1.49975,3.50234
0.11311231051703785,1.196601217420113,0.8263947305496849,0.925249945689011,true,9.43949,128.562,6.85747
0.506877465571148,0.3752686297939113,0.02730739700544126,0.1863748338651702,true,14.2823,55.8162,19.6286
0.1604977110678713,0.9402533973598062,0.12619202598996868,0.11113199314848768,true,5.02881,3.91082,2.65098
2.8654455427774086,0.1732041042505822,0.26205844167160985,0.34806470120113975,true,21.5103,201.392,8.37774
2.522141005006013,0.7683029671717216,0.029423037529786797,0.8017754328853778,true,5.87736,42.4357,4.50915
0.6123004171001575,1.0557770176166446,0.7095571465881697,0.6272147202157562,true,37.7666,613.3,14.1209
4.3999850383099846,0.8956292665096118,0.06455524805779962,0.9035393987531997,true,5.01564,32.343,5.28267
0.34888678981866145,0.11199833287008314,0.03404612411002579,0.329534620643252,true,20.6985,182.563,21.019
0.8226993175026686,0.23010661102560193,2.2557699620816827,0.0153113604695654,true,5.01018,1.1447,3.64302
0.0882692989660577,4.13337912558719,0.02367744642196157,0.7667877235027768,true,5.35512,29.1318,12.9857
0.027381071032615813,0.09166233198180224,4.278707861621028,0.32419801570250323,false,100.007,316.23,39.5081
0.22618779747084394,0.012222011051305064,0.42725799342680265,0.43977198098976683,false,100.016,1577.84,41.5009
0.0526154818527375,0.18865236032253296,0.014662419432535193,0.1352303776678652,true,11.1308,26.4117,16.076
1.3590684461562792,1.0428950512009427,0.9947168577722697,0.22487587212775093,false,100.002,807.89,10.8505
1.4815847566603648,22.994659816645147,0.023653843826613268,0.7466386662426955,true,5.54755,28.8877,13.8006
0.24303707305796646,0.17777415080006273,1.3002017873116993,0.904333750975645,true,22.702,410.769,16.4108
0.22637238541480423,0.3438633383309442,6.052328079856457,0.2789001327437201,true,5.03478,7.74529,2.73842
2.7835951164557975,0.00397157390546403,2.7693214574591334,0.5868704993441002,false,100.006,1089.27,21.4906
0.03200203072543175,0.5360100128642771,0.09277566784632245,0.16540468423075627,true,9.61983,22.2177,14.6462
2.0059378028300396,0.4100686901886334,0.019017607414949966,0.9095690931115635,true,5.20734,39.7385,4.28969
0.20948704325316517,0.6881983571199083,7.053939681138082,0.9798349418108395,true,17.1522,245.941,14.2431
0.20198674273510495,0.02991840334550107,0.04740927165122718,0.7839801932294365,true,12.9838,215.597,8.72193
