kp,ki,kd,crashed,runtime,distance,total_absolute_cte
0.014616307756602663,0.00355348328795476,0.012907369071973922,true,48.348,596.017,2293.62
0.004107516101242233,15.216621542124686,0.1634408160369249,true,7.21524,22.8389,463.2
0.09887594418074326,2.1793948496850595,7.495605209024604,true,5.00605,5.91977,79.365
2.547296271168207,3.503831690602343,0.0009871729208947584,true,7.68741,22.9732,452.181
2.913881214551763,0.15939386372288536,0.2488791440428161,true,28.9027,262.265,358.737
0.01780524753286094,21.0324683361722,0.07831777355084753,true,7.33239,23.1354,478.168
14.932859103358778,1.7019248378900889,1.1935928382392478,true,31.8986,220.597,644.006
9.66624251048343,3.395293197711505,139.42325669354912,true,5.0144,3.12976,109.005
0.06002485959218553,3.834735817349472,27.011888071557536,true,5.02292,4.07918,80.0846
8.30967401879343,1.2282366807636953,2.079358584773287,false,120.008,862.162,324.356
0.18861061636634233,0.5765458285583138,0.4417125406290193,false,120.013,1443.72,1265.83
0.04735130457056047,0.06392147740531352,107.88015417594349,true,5.02899,2.79107,127.188
0.3057998654141787,4.939682763354489,0.3478135132253272,true,6.92038,21.5472,377.914
2.9325243698282213,1.3738943183412933,0.5459670102348917,true,56.578,544.687,460.052
0.23268391154285847,0.03727880618894258,0.237556938572405,false,120.011,1568.09,938.448
0.29282863318779195,0.024270273914837565,1.7063801395264657,false,120.031,1167.98,1823.81
0.16582827021648058,0.24816962631276412,0.5365068697849505,false,120.013,1437.05,1365.56
0.5529089679890888,0.09531461557869483,0.8620090580576792,false,120.022,1352.34,986.577
0.05563044980056153,0.08056197595566779,0.5261203373847674,false,120.004,1460.16,2719.37
3.120975848078638,0.6347776640250313,1.8032705553200956,false,120.022,1055.01,369.004
0.012872122157556764,0.059287570700869444,1.0822212388188643,true,84.0642,849.666,4098.85
0.01220360180093206,0.0020227928821222626,2.1817877470208433,false,120.014,1036.34,3434.92
0.04297800585387867,11.688041666530932,0.22028531333541101,true,7.11395,22.6155,446.444
0.1326879024074121,0.0025629318450270384,1.4129160602752435,false,120.009,1307.45,2336.76
0.04308260255551431,0.03184348918744449,0.2216683363559745,false,120.018,1601.7,3219.58
0.18353754392104615,0.014835667633504083,0.2171707596388511,false,120.027,1589.75,1108.43
0.3156553235149818,0.04192577502194662,0.4208262721477653,false,120.032,1478.12,998.792
0.03950530512725633,0.5842306039604208,0.8993198678852016,false,120.009,1210.53,2823.93
1.962447802237831,0.017565129855485275,0.39062617250160014,false,120.01,1164.62,2508.83
0.15441568969798788,0.6002219028632066,0.2684013133373538,true,9.16316,37.6198,471.573
3.071415951107176,0.31693880398936203,0.7796638891360881,false,120.003,1171.4,752.815
0.04551568644597187,0.007005472275933717,1.4599264869972868,false,120.011,1293.09,3130.96
0.28851143113595423,1.4131676842527177,0.29014362644906405,true,6.4375,19.6139,299.699
16.81257749794303,0.4886684331842305,0.3168207967332957,true,20.1009,115.488,575.109
0.04498711292413796,2.814949262070076,0.6201067921370664,true,6.73665,20.8609,353.933
4.805894087293075,0.012773333309515397,0.1878945438524347,true,21.0933,154.539,371.844
0.036465110372378505,0.2288362952973505,0.4004846554134535,false,120.012,1413.1,4578.42
0.4799972861176287,0.011011373031866544,0.8147376456838005,false,120.008,1374.92,914.363
0.16094435689772302,0.12746956370827817,0.8491322903275256,false,120.026,1381.04,1639.96
0.016623531870660208,0.04698630812777858,1.046438786958728,true,70.0525,748.202,2487.15
0.2191872293219421,0.08829789397145096,0.2839956271831276,false,120.003,1536.06,1016.47
0.6324538704168317,0.020290800652291708,0.7212780826352209,false,120.017,1370.71,734.185
0.17271978610498104,0.8369131795910013,0.20944634595228362,true,6.79548,20.8275,321.552
0.036779304694791494,0.08831896759730869,3.5593862545629813,false,120.029,679.855,1942.5
0.833751396158712,0.01708186758763489,3.0617613173307525,false,120,759.785,803.329
0.23675601655368217,0.5256236805208366,1.392227420140882,false,120.023,1199.73,1407.14
0.014039764561564111,0.07956401213843864,1.1287860116317825,false,120.024,1204.08,6325.97
0.03362446439499722,0.08309204562102862,0.2649109697887269,false,120.006,1582.51,2050.6
45.96519648416479,17.545817819375713,0.33216036128193893,true,16.3485,72.9375,566.571
0.006371391135011842,0.17350502046247337,1.4206652481566526,false,120.014,1140.9,4450.27
0.12447935690775866,0.06258077488983325,0.7568017447703853,false,120.006,1414.47,2494.72
0.8498780943687501,0.02258198353593988,0.35821688206517543,false,120.004,1443.49,505.571
5.9679881092916665,0.3494826225407807,0.8395306543369062,true,46.5175,365.746,2036.81
1.1848915685755388,0.012034475361630307,1.2004845847685197,false,120.018,1255.55,495.126
0.05953229447810273,0.012781010873632478,0.6308835163244414,false,120.01,1457.89,3644.58
0.010624366956603553,0.0010474515034227018,0.8164985113713414,false,120.006,1442.41,5417.03
0.15937115075139993,0.16232303439249288,0.16678558556044276,false,120.021,1611.27,1050.73
4.000303207414839,2.602674678777493,0.8141517343407784,true,29.6808,253.296,369.517
0.11325625892597792,0.16037076070395725,0.1939499488940992,false,120.017,1599.63,1281.51
0.17839666132694612,0.03784211883446796,0.33068487091069493,false,120.001,1530.12,1322.12
0.13421045927206812,0.014374900105266413,1.0414030032680366,false,120.029,1352.08,2351.93
0.25701806120812276,0.09599767183561395,1.2154827976270337,false,120.01,1308.34,1642.56
0.03739770988189659,0.24933528797901183,0.24180261637889786,true,14.8796,94.9244,895.336
0.2964117041822493,0.021263764162737342,0.3921959980330111,false,120.005,1490.36,994.973
0.5369065409328327,0.5085373177339549,0.3386335213705522,false,120.006,1472.22,621.051
0.14855896168131089,0.9236140643031082,2.280742898198614,false,120.022,916.318,1667.33
0.11730266979634298,2.5308518146096,1.4731342813065667,true,7.41891,20.3322,371.888
0.08541731432292107,0.07551477354873952,0.41057805316224877,false,120.029,1502.92,2112.77
0.034429202290587685,0.3362660385042162,1.3465084696746439,false,120.011,1162.15,3101.16
0.009034642709440606,0.31362900559765494,0.7383979308595001,true,81.8517,796.816,3676.97
0.026892734321233836,2.112442083873054,0.3067036883985517,true,6.86617,21.5557,378.985
0.348485734779855,0.20956665401320781,1.2581511871511857,false,120.011,1281.76,1081.16
7.024973681638658,0.7405339892705787,1.8005828443445628,false,120.022,944.063,320.689
0.07427879284754471,0.036548723385680104,0.20613761228962188,false,120.004,1602.82,2079.46
0.1556470384054902,0.08292189678618439,0.2082345531495508,false,120.006,1584.86,1105.57
0.2429498029372153,0.1806393567245517,0.28227106323443923,false,120.023,1538.05,820.734
0.02334339964180599,0.017718704285317306,0.18516069999054202,true,59.6415,744.56,1734.97
0.12557390627411552,0.07119208275782747,0.20284814613360383,false,120.002,1591.82,1230.2
0.014031006512492936,0.11413928150029658,0.1831879719177205,true,26.4885,245.122,1744.53
0.20700947910547454,0.0377393984735135,0.21482370267891512,false,120.014,1580.91,971.792
0.07917650513648467,0.20290333718365308,0.17029072630466818,false,120.01,1607.38,2194.26
0.14859218028048166,0.02874925398752725,0.1712803246074697,false,120.022,1619.3,1175.44
0.16975597946557439,0.0654287607087652,0.24209182148247152,false,120.025,1565.79,1096.29
0.6777958511079357,0.1001783986818262,0.19135784532996578,false,120.006,1521.52,790.868
0.14569912029249887,0.14498529400412297,0.1599232053174362,false,120.008,1625.56,1072.26
0.06000359053561099,0.128137858321438,0.20305482823363566,false,120.018,1606.42,1897.5
0.42066981396173647,0.11649536955138834,0.23669957468449973,false,120.022,1541.62,688.612
0.2079871415832266,0.07271869322335936,0.24999242519747888,false,120.018,1557.59,1029.57
0.054218962046235115,0.12402829889015513,0.21216527406626515,false,120.008,1598.65,2017.89
0.10466300776063078,0.3845034138688192,0.16007473863828572,true,7.58356,28.4193,364.277
0.32402166669574034,0.044621761462348954,0.19033788080078984,false,120.026,1589.18,779.983
0.10962428309862614,0.08609268882551897,0.23936069383298425,false,120.002,1572.04,1275.9
0.10870514313826189,0.06164820347563901,0.2152007198897798,false,120.028,1590.42,1377.94
0.05115618453628758,0.03836851361000263,0.2162239194127255,false,120.008,1598.78,2657.13
0.04179263345534813,0.06395688390848743,0.19439678411059952,false,120.006,1619.66,2008.08
0.2343188972406521,0.034770563401159756,0.1696823293188892,false,120.022,1614.08,928.409
0.3387708347272103,0.007541364610209652,0.21142238934959992,false,120.031,1571.76,735.339
0.11786198375993143,0.062482850501382865,0.23546302340275982,false,120.015,1575.54,1387.5
0.11967778321859222,0.026423971924384143,0.17992078533459155,false,120.022,1619.23,1440.91
0.03551680717639141,0.09283685356255132,0.17530537456031914,false,120.033,1632.76,2441.22
0.12139265114417715,0.050881950104333676,0.20403460720527564,false,120.016,1598.06,1379.58
0.12779433035537535,0.11588773455837943,0.21589433565473795,false,120.02,1584.18,1162.64
0.09667738013741436,0.02073688364786589,0.2056425802919161,false,120.023,1606.59,1858.85
0.02117361270806514,0.04609089559166207,0.24798014596873025,false,120.023,1585.47,4045.22
0.07782930879117964,0.14199800977120355,0.15396228745816742,false,120.012,1632.05,1825.18
0.06379843004524587,0.0526074006090629,0.23963764570971288,false,120.022,1586.25,1977.07
0.04609962681723326,0.021621694790148454,0.15911246978761703,false,120.032,1639.8,3078.42
0.1065655374623066,0.07900274065335497,0.23952310414778152,false,120.027,1573.94,1379.1
0.07957472933424936,0.0557580467875226,0.2541669306166276,false,120.002,1574.66,1796.74
0.06696104059177288,0.022098064863530165,0.2191373650535585,false,120.016,1601.62,2545.89
0.19010295876398434,0.040075761073863445,0.18978205923721717,false,120.006,1597.64,1072.41
0.10837012296861555,0.09583199643532489,0.3108300844536277,false,120.024,1538.2,1328.48
0.09008957450163683,0.025413603231889348,0.21301880287572397,false,120.027,1600.46,1929.91
0.08219173209589448,0.033977284120566886,0.21526073014476862,false,120.025,1595.73,2009.48
0.13274732848741874,0.008000206010317864,0.23869488323732652,false,120.032,1580.93,1415.94
0.061500975163203235,0.01661084228396063,0.229879872436559,false,120.008,1600.98,2839.66
0.1664941443865934,0.1542938822781158,0.21385726190047893,false,120.018,1582.81,1003.7
0.041208295405399595,0.028970645680299844,0.1929968141117132,false,120.027,1612.09,3520.79
0.24060462147247583,0.015770962453261685,0.16646065895663964,false,120.016,1608.94,898.523
0.30897537343205467,0.06067103846590432,0.2660472248204941,false,120.027,1536.33,871.22
0.3910040544941535,0.0881092898851557,0.16529223053098055,false,120.008,1587.58,739.012
0.053700287050751035,0.03163186478363378,0.21800042911279296,false,120.002,1598.96,2895.46
0.19179428340710164,0.02249687433445233,0.22471057726055943,false,120.002,1584.7,1070.18
0.08273654291841488,0.03457709461179701,0.20754508374762115,false,120.029,1599.63,1843.31
0.18428520180762864,0.02928886446208947,0.19544953989292446,false,120.019,1594.88,1101.15
0.0907513339342997,0.12444226435588762,0.2297387051127536,false,120.025,1586.34,1416.71
0.08072480232433721,0.14806395325812702,0.20721210446250285,false,120.019,1596.74,1614.32
0.06335714289213665,0.038252381874409706,0.20944796820372866,false,120.028,1601.45,2268.95
0.1967820409578311,0.07961324903458329,0.21172446214461685,false,120.023,1583.67,968.526
0.030185650887585916,0.6913263358680373,0.260927667626253,true,6.82455,22.259,326.572
0.13996618608774794,0.042268361717516786,0.2512009213411023,false,120.021,1572.39,1376.09
0.20052250914503603,0.06673398014261708,0.2337020289238013,false,120.011,1571.23,1020.91
0.08132000262501747,0.02184975855954388,0.19424481420415735,false,120.008,1609.94,2094.3
0.060507033554982007,0.10882405464453992,0.15829085009643007,false,120.017,1639.56,1875.42
0.045094644946466964,0.19644160584026232,0.18043452562145249,true,14.8112,97.2418,891.019
0.1663295654152262,0.04093320956593542,0.14739564566553306,false,120.004,1631.71,1114.45
0.05063744941577162,0.12463443219567646,0.19298224967379554,false,120.02,1613.89,2221.12
0.2587571790564962,0.10952640466785489,0.1778852958902225,false,120.026,1598.56,833.539
0.15788786460196116,0.16332578500453743,0.186009634023661,false,120.031,1604.37,1037.48
0.01984478936432197,0.033676824664369436,0.19623746627598518,true,74.5659,904.406,3126.7
0.03825825862539055,0.07448850715233576,0.160493264349516,false,120.005,1638.09,2115.47
0.04517311516046541,0.09335335108429,0.15464205592071095,false,120.032,1642.4,2243.24
0.09190525857528284,0.07964607036802263,0.1532528608934045,false,120.022,1634.07,1304.68
0.02376814500993534,0.37432542255713397,0.16277409794656544,true,7.34369,27.0348,343.605
0.054852635688369074,0.12721300875039915,0.17907573166792018,false,120.024,1619.13,2285.37
0.10949320124232761,0.07774646491283303,0.169644535340115,false,120.026,1621.67,1234.83
0.033510573727063814,0.038612635490457445,0.16387264530041334,false,120.043,1638.81,2935.91
0.10555034249665521,0.06698338694642014,0.15735865872244073,false,120.011,1631.93,1275.59
0.10093413371071501,0.10548864288691258,0.17551443789175813,false,120.028,1620.67,1322.97
0.12638919577697239,0.05106678682599983,0.18769649263024538,false,120.022,1607.54,1285.77
0.05834905193581669,0.10531430618607591,0.14912357397862602,false,120.031,1643.96,1962.03
0.17622098273394404,0.057561134712765985,0.20342205516457706,false,120.01,1590.74,1081.32
0.14959042836731268,0.11063035803248594,0.17841626386678724,false,120.029,1606.41,1103.79
0.08270603371175457,0.025777640039387872,0.18667496721380092,false,120.001,1616.23,1920.16
0.048070279219627775,0.14525727360570082,0.1724791139163155,false,120.002,1613.08,3302.75
0.2654215558113095,0.1196510111436016,0.18343639332946157,false,120.032,1592.19,806.284
0.04945092282035367,0.06467124839891711,0.1589509355705331,false,120.012,1641.63,1779.67
0.10956769175447015,0.09857117061910231,0.18858854009704965,false,120.018,1608.2,1209.39
0.13346544718156556,0.0936092785837717,0.1941872374402823,false,120.02,1603.41,1131.79
0.03138115031426517,0.09604532299637654,0.1671079119603995,false,120.008,1635.37,2879.62
0.08405382037904699,0.038685028119869624,0.1856379019867849,false,120.006,1616.23,1628.24
0.17345944522662904,0.045886453555063336,0.17292461659883054,false,120.024,1613.21,1092.19
0.3097482577735012,0.15832155554544172,0.1354807638304314,false,120.026,1617.49,854.155
0.2447177150416106,0.01738911023466926,0.15178154012958822,false,120.017,1615.47,900.615
0.025539165441799197,0.06227463210343536,0.14456255575895796,false,120.014,1657.14,2699.58
0.018882044989679263,0.041302828232453966,0.18928718880830026,false,120,1621.2,4418.05
0.17906444220099585,0.08529590653391482,0.16441502701590882,false,120.025,1618.69,991.52
0.10240143226048296,0.02649877796147611,0.1767877272023011,false,120.02,1622.17,1622.19
0.09709682213796081,0.051571595807485736,0.13361581385187404,false,120.03,1644.58,1399.02
0.13197639087323498,0.030566032531328665,0.16339782998718821,false,120.018,1624.85,1301.95
0.16772990546245659,0.019247049556360085,0.17947773475961246,false,120.021,1613.72,1141.36
0.03160751944262648,0.3172576325970717,0.15061458996773225,true,7.52079,28.8943,348.27
0.021633412035772848,0.1542531143982379,0.1541774351061237,true,12.0645,69.3439,690.091
0.046276962770183824,0.042642874928683676,0.17842405751884963,false,120.033,1624.59,2278.95
0.05461182590112666,0.09649982409722897,0.16386800854585967,false,120.028,1633.42,1918.74
0.042882147582902104,0.29445394766837896,0.1722382083763594,true,7.82737,31.0242,347.323
0.11939220755168937,0.1372577316049582,0.1645353266457556,false,120.029,1621.58,1207.1
0.10082053384290655,0.08015331390108023,0.15934735410167453,false,120.005,1626.74,1287.21
0.016370649522275946,0.37144068865200053,0.20028008347956755,true,7.50744,28.2801,347.34
0.061043542407934324,0.10806255386259549,0.22128690613072569,false,120.008,1596.27,1631.19
0.0491206589891227,0.09402802550124127,0.15355880987635748,false,120.021,1644.75,2065.01
0.01935447069166213,0.13508922414052274,0.17052878965278287,true,16.5902,120.91,967.808
0.04838901432076364,0.03606025814688611,0.16962570179035932,false,120.021,1633.38,2415.22
0.14644124606004721,0.08507121506086314,0.17142996271260952,false,120.004,1614.59,1068.42
0.09592629813571571,0.06227546154460057,0.1545005187053748,false,120.033,1638.87,1388.93
0.04581677022254351,0.18295077871681759,0.16359822080683126,true,12.2151,71.0553,678.677
0.20993774302497165,0.02342731732162103,0.1505000443693676,false,120.007,1627.41,980.738
0.039305332985033414,0.029166355441905076,0.18283215793535285,false,120.032,1625.78,3154.87
0.10193458953173698,0.03175870566038701,0.19646187055327832,false,120.019,1611.57,1604.4
0.0324851350126663,0.1646744374308521,0.1689519080716286,true,15.3077,104.472,931.329
0.08802389035245643,0.1023470679274105,0.1714986562391143,false,120.008,1622.19,1397.27
0.018518347822751243,0.03255326618729024,0.16185128983257036,false,120.009,1605.52,5101.06
0.07465942398309208,0.07319020895901382,0.1713813265917284,false,120.033,1621.35,1502.45
0.05476361606689483,0.05151703592181514,0.13143311663514534,false,120,1651.17,1809.61
0.07829583331667216,0.057275757219205595,0.16016428529872487,false,120.021,1632.36,1544.08
0.12131417607947784,0.0709726234949857,0.14644550376970006,false,120.028,1637.9,1173.74
0.06562556817389634,0.11432158429351952,0.1473835229526913,false,120.026,1642.76,1922.51
0.046819837041541024,0.05123782342992477,0.14318921585704267,false,120.014,1650.15,1982.07
0.07809871149161138,0.07988086309171794,0.13824972174437447,false,120.032,1650.1,1515.2
0.053850852216953626,0.12364271813401113,0.15195258244796978,false,120.01,1633.81,2606.17
0.059788750356645694,0.06738107816089484,0.1583824228747329,false,120.025,1637.97,1620.98
0.018338912103444422,0.07898782088133176,0.17013986623325295,false,120.014,1633.98,4256.6
0.08345153999306418,0.07131324052867616,0.14731039678635383,false,120.009,1639.68,1393.1
0.03883261028335758,0.09343050110983679,0.13827195219011132,false,120.016,1653.36,2758.54
0.07335552534622668,0.08454283763202391,0.1471472689342066,false,120.026,1643.43,1545.53
0.03561580635786467,0.07901512658772168,0.14554164714275986,false,120.006,1654.16,2431.51
0.05482217860839513,0.11191712146632582,0.16030163797572028,false,120.027,1636.66,2153.76
0.047891498785673975,0.07754287535913157,0.14288671504111725,false,120.015,1648.2,1978.14
0.03214889578399572,0.10513045873134753,0.14031549361251933,false,120.008,1636.68,4562.14
0.0364234895139053,0.08493083329136804,0.14706056289059252,false,120.031,1649.05,2520.14
0.0448141856099601,0.06659482387790487,0.14158531190210144,false,120.022,1648.42,1912.13
0.06177671298252237,0.057532019737585476,0.15294720904974227,false,120.01,1641.59,1688.94
0.048116916866150924,0.06477864263365851,0.1532917470392334,false,120.009,1646.38,1771.6
0.07043409345237928,0.062189914850872975,0.15365795963035267,false,120.028,1636.08,1573.3
0.059373589644311095,0.05160497441375608,0.16667228146120638,false,120.022,1630.69,1832.94
0.03079171559359863,0.07361112048256337,0.15344445991918423,false,120.035,1652.5,2598.39
0.03794036951392268,0.09106585644444253,0.15130511114791936,false,120.002,1640.84,2543.7
0.1298426673407631,0.07294286086632916,0.14935576815510315,false,120.012,1634.1,1182.38
0.08061865553304813,0.050558328874995256,0.149393930713965,false,120.019,1636.87,1555.38
0.03067466545961488,0.052158731881831025,0.13631012795836633,false,120.01,1658.05,2284
0.06880554481899978,0.10307398398782595,0.14501111312417395,false,120.03,1645.49,1739.11
0.037004609017111556,0.08245132831568819,0.14158805323232315,false,120.009,1650.88,2504.84
0.033506832022470075,0.04850053797828156,0.14591481127686262,false,120.022,1653.87,2348.6
0.052308689224634594,0.05789407257821845,0.1654016924627875,false,120.002,1633.38,1663.28
0.050387623679088805,0.08626843665281128,0.16150526947030913,false,120.003,1636.1,1802.37
0.05254002913401695,0.06901583822261263,0.15561190397176947,false,120.011,1642.58,1747.97
0.0642402790267079,0.08772923101733512,0.16381651246149237,false,120.029,1635.18,1629.52
0.0753793414789788,0.06320905553875625,0.15345276724377535,false,120.012,1634.78,1531.93
0.03731142718498958,0.051722965883586464,0.14975025887193208,false,120.034,1649.22,2183.78
0.029385132941480097,0.11649734330089406,0.15093951824768673,false,120.005,1609.57,6076.07
0.04148832347538257,0.06943410439965984,0.14073375318022804,false,120.036,1653.03,2091.25
0.07684148317371829,0.10875863489159901,0.15819682785846495,false,120.01,1633.6,1576.55
0.05247230966652297,0.0588693422583082,0.14701936078976943,false,120.023,1647.93,1770.66
0.0244265680931398,0.045020112648217044,0.15673805738367916,false,120.026,1648.13,3062.69
0.0701748053995442,0.06455944333881848,0.14037689119277225,false,120.021,1646.94,1550.13
0.052517502468758546,0.06004460666162873,0.13947210405714108,false,120.014,1651.53,1754.29
0.026418684605658816,0.060794244149836536,0.15453116966492625,false,120.034,1645.22,2467.13
0.04750365162120815,0.07928045568849229,0.1438678876266202,false,120.005,1650.24,2058.22
0.05558879977716444,0.08016835298170433,0.14613304448586195,false,120.017,1650.36,1781.6
0.07954927876648135,0.08306722724150993,0.1604141572836795,false,120.022,1629.37,1417.96
0.036718274111017066,0.10828727555182657,0.1559881503814775,false,120.003,1638.16,3061.92
0.07607886864443544,0.0944364091252962,0.1463363274965469,false,120.013,1642.75,1531.11
0.01410971142169663,0.051006935632738414,0.1533589096043137,false,120.013,1655.35,3301.22
0.10225571588183649,0.09139567262485679,0.1440862668583386,false,120.018,1639.57,1279.13
0.06378535672408495,0.05232599157774579,0.16512197578978122,false,120.029,1634.48,1785.58
0.06723115620917525,0.08140524664589889,0.14097369412006058,false,120.025,1648.33,1604.01
0.0393210333915006,0.08553123577142104,0.15416113574251544,false,120.012,1644.4,2340.64
0.056293771684215455,0.08367891698500043,0.15267881754632817,false,120.018,1644.82,1781.11
0.05722161274648923,0.05981281460124187,0.15275201771566826,false,120.008,1644.39,1704.55
0.04794806975110365,0.07326092814534428,0.14066603674222838,false,120.027,1654.85,1875.4
0.0386808087927735,0.04156937736499933,0.14237597993441978,false,120.034,1652.87,2505.6
0.056403430254673655,0.12402584994121943,0.17520634813522187,false,120.03,1630.74,2100.09
0.08302892900486061,0.04322386651055551,0.15128002515467723,false,120.019,1634.86,1597.91
0.04666414624274361,0.04659481189514334,0.13301504383314766,false,120.014,1652.97,2027.99
0.06399787347549198,0.06280576654667051,0.14192975611722447,false,120.013,1643.18,1629.69
0.04449168199775945,0.09826102726133155,0.14307860910228365,false,120.019,1648.31,2563.71
0.029783107865050073,0.07622728583980894,0.14576833694299748,false,120.029,1648.53,2760.06
0.03057944742807449,0.040030664735219414,0.14198284891111537,false,120.011,1653.55,2859.43
0.046585859788778536,0.050332235962314696,0.14509741020656752,false,120.015,1647.85,2005.53
0.02517781843150508,0.06563971519937005,0.14850275479594752,false,120.013,1654.17,2713.82
0.02547003344032306,0.057586380670573784,0.15077240774535672,false,120.009,1649.9,2458.77
0.011326890298679317,0.07325222216974783,0.1418829905353611,true,33.3921,354.305,2192.49
0.01515043466174703,0.12375926440966831,0.14618744301186878,true,13.2361,82.6256,735.844
0.029775556431795063,0.054298393032328404,0.1407006797010689,false,120.018,1652.21,2395.57
0.023033548995565666,0.06569060334541744,0.13545602515303912,false,120.029,1660.59,3380.41
0.03470451962782501,0.07130127701696454,0.13930805291910162,false,120.01,1651.38,2479.97
0.03265373807887229,0.06559882062740141,0.14307588933559506,false,120.006,1657.72,2327.8
0.048464928138754575,0.05315840904479376,0.14733175350375505,false,120.019,1648.22,1934.8
0.0491436436344011,0.08034839067936506,0.14440307495530788,false,120.007,1646.62,1995.4
0.02522661249570433,0.07786912951093956,0.1342039249132062,false,120.033,1655.19,3612.36
0.023330657269370142,0.08431038598993117,0.1396109178924788,false,120.003,1644.4,4096.32
0.023835776123508155,0.04639579887854271,0.14541095472398713,false,120,1656,2823.55
0.014394249271708444,0.06574899030416377,0.1413181122398106,false,120.032,1643.14,5958.48
0.03329047388733691,0.0879537267221713,0.1395892089882752,false,120.033,1653.53,2995.41
0.06472915560805097,0.05093859072994631,0.14513908777759757,false,120.025,1644.12,1734.51
0.04303292401124392,0.08552317170628536,0.15000709588583336,false,120.02,1647.69,2225.77
0.08315025484316096,0.07502352015914358,0.14793119194326065,false,120.009,1641.6,1416.14
0.05863909589660447,0.07439701664667404,0.13811040544791403,false,120.023,1651.33,1652.03
0.050507249758836345,0.05314166237053568,0.14745078829955177,false,120.018,1647.45,1929.69
0.0470645923548002,0.03235583349853325,0.14717396929930052,false,120.02,1648.12,2460.24
