kp,ki,kd,max_throttle,crashed,runtime,distance,total_absolute_cte
0.04977759112949716,0.039887341000000014,0.05154148999999999,0.7176830916201982,false,90.0046,2846.19,80.2312
0.07718170081129497,0.039887341000000014,0.05154148999999999,0.7631686508999997,true,60.1565,1883.27,43.924
0.022373481447699357,0.039887341000000014,0.05154148999999999,0.7631686508999997,true,25.3688,623.732,22.731
0.04977759112949716,0.06230888528510731,0.05154148999999999,0.7631686508999997,false,90.019,2995.95,83.6967
0.04977759112949716,0.06230888528510731,0.07396303428510728,0.7631686508999997,true,65.6202,2048.83,70.9663
0.04977759112949716,0.06230888528510731,0.029119945714892695,0.7631686508999997,true,25.1503,609.671,37.8506
0.04977759112949716,0.06230888528510731,0.05154148999999999,0.8041056542518211,true,57.8106,1894.52,53.4926
0.04977759112949716,0.06230888528510731,0.05154148999999999,0.7222316475481783,false,90.0203,2849.8,77.6397
0.07444128984311518,0.06230888528510731,0.05154148999999999,0.7631686508999996,true,60.2937,1884.12,47.3122
0.025113892415879135,0.06230888528510731,0.05154148999999999,0.7631686508999996,true,26.9912,675.087,28.9779
0.04977759112949716,0.08697258399872533,0.05154148999999999,0.7631686508999996,false,90.013,2944.4,78.7985
0.04977759112949716,0.037645186571489284,0.05154148999999999,0.7631686508999996,true,60.1066,1891.14,55.4498
0.04977759112949716,0.06230888528510731,0.07172087985659656,0.7631686508999996,true,57.2545,1753.69,49.7642
0.04977759112949716,0.06230888528510731,0.03136210014340343,0.7631686508999996,true,30.0086,783.351,41.1449
0.04977759112949716,0.06230888528510731,0.051541489999999995,0.8000119539166389,true,86.021,2957.5,84.6705
0.04977759112949716,0.06230888528510731,0.051541489999999995,0.7263253478833605,false,90.0126,2867.05,77.7838
0.07197491997175338,0.06230888528510731,0.051541489999999995,0.7631686508999997,true,56.5598,1751.78,39.5561
0.02758026228724094,0.06230888528510731,0.051541489999999995,0.7631686508999997,true,31.2092,824.791,39.1145
0.04977759112949716,0.08450621412736353,0.051541489999999995,0.7631686508999997,false,90.0251,2978.17,80.1773
0.04977759112949716,0.04011155644285109,0.051541489999999995,0.7631686508999997,true,60.3573,1897.15,56.8312
0.04977759112949716,0.06230888528510731,0.0697029408709369,0.7631686508999997,false,90.0206,2945.12,87.8051
0.04977759112949716,0.06230888528510731,0.03338003912906308,0.7631686508999997,true,26.1954,647.971,28.6988
0.04977759112949716,0.06230888528510731,0.05154148999999999,0.7963276236149751,true,55.12,1771.58,47.9157
0.04977759112949716,0.06230888528510731,0.05154148999999999,0.7300096781850244,false,90.0147,2877.58,76.3254
0.06975518708752776,0.06230888528510731,0.05154148999999999,0.7631686508999997,true,56.6987,1752.87,41.1754
0.02979999517146656,0.06230888528510731,0.05154148999999999,0.7631686508999997,true,31.4451,828.936,39.1128
0.04977759112949716,0.08228648124313791,0.05154148999999999,0.7631686508999997,false,90.0211,2982.2,79.8582
0.04977759112949716,0.04233128932707671,0.05154148999999999,0.7631686508999997,true,60.3388,1897.84,56.6591
0.04977759112949716,0.06230888528510731,0.06788679578384321,0.7631686508999997,false,90.0155,2938.49,89.9086
0.04977759112949716,0.06230888528510731,0.03519618421615678,0.7631686508999997,true,26.1502,647.494,27.323
0.04977759112949716,0.06230888528510731,0.051541489999999995,0.7930117263434776,true,58.2465,1889.1,54.4639
0.04977759112949716,0.06230888528510731,0.051541489999999995,0.733325575456522,false,90.0342,2894.06,77.6005
0.0677574274917247,0.06230888528510731,0.051541489999999995,0.7631686508999999,true,60.2465,1884.57,47.984
0.03179775476726961,0.06230888528510731,0.051541489999999995,0.7631686508999999,true,56.7271,1768.59,60.9797
0.04977759112949716,0.08028872164733485,0.051541489999999995,0.7631686508999999,false,90.0117,2982.71,80.8291
0.04977759112949716,0.04432904892287976,0.051541489999999995,0.7631686508999999,true,60.2402,1890.61,56.3265
0.04977759112949716,0.06230888528510731,0.06625226520545889,0.7631686508999999,false,90.0245,2952.55,86.6487
0.04977759112949716,0.06230888528510731,0.0368307147945411,0.7631686508999999,true,25.3966,623.252,23.1835
0.04977759112949716,0.06230888528510731,0.051541489999999995,0.7900274187991299,true,59.5599,1925.81,57.1266
0.04977759112949716,0.06230888528510731,0.051541489999999995,0.7363098830008697,false,90.0241,2904.7,78.5304
0.06595944385550195,0.06230888528510731,0.051541489999999995,0.7631686508999997,false,90.0199,2973,74.21
0.03359573840349238,0.06230888528510731,0.051541489999999995,0.7631686508999997,true,56.2452,1752.89,57.8007
0.049777591129497166,0.07849073801111209,0.051541489999999995,0.7631686508999997,false,90.0131,2981.8,81.0966
0.049777591129497166,0.04612703255910251,0.051541489999999995,0.7631686508999997,false,90.0191,2985.12,90.139
0.049777591129497166,0.0623088852851073,0.064781187684913,0.7631686508999997,false,90.0079,2960.22,85.7068
0.049777591129497166,0.0623088852851073,0.03830179231508699,0.7631686508999997,true,25.0696,612.956,20.6548
0.049777591129497166,0.0623088852851073,0.051541489999999995,0.7873415420092168,true,55.5317,1772.43,48.4192
0.049777591129497166,0.0623088852851073,0.051541489999999995,0.7389957597907828,false,90.0151,2912.48,78.1617
0.06434125858290148,0.0623088852851073,0.051541489999999995,0.7631686508999999,false,90.0058,2981.36,74.8879
0.035213923676092856,0.0623088852851073,0.051541489999999995,0.7631686508999999,true,57.4282,1791.81,58.4501
0.049777591129497166,0.07687255273851161,0.051541489999999995,0.7631686508999999,false,90.0131,2975.13,80.3651
0.049777591129497166,0.04774521783170299,0.051541489999999995,0.7631686508999999,false,90.0111,3002.79,87.7007
0.049777591129497166,0.04774521783170299,0.0634572179164217,0.7631686508999999,false,90.0042,2959.93,91.5534
0.049777591129497166,0.04774521783170299,0.039625762083578285,0.7631686508999999,true,25.0276,608.448,16.2113
0.049777591129497166,0.04774521783170299,0.051541489999999995,0.7849242528982951,true,58.7917,1895.32,55.8771
0.049777591129497166,0.04774521783170299,0.051541489999999995,0.7414130489017045,false,90.0115,2928.89,85.2666
0.06288489183756105,0.04774521783170299,0.051541489999999995,0.7631686508999997,true,60.0536,1887.96,48.5959
0.036670290421433285,0.04774521783170299,0.051541489999999995,0.7631686508999997,true,87.2363,2908.57,100.107
0.049777591129497166,0.06376525203044774,0.051541489999999995,0.7631686508999997,false,90.0188,2994.57,85.5133
0.049777591129497166,0.03172518363295825,0.051541489999999995,0.7631686508999997,true,28.9316,746.066,20.6883
0.049777591129497166,0.04774521783170299,0.06226564512477953,0.7631686508999997,false,90.0064,2968.59,90.0573
0.049777591129497166,0.04774521783170299,0.040817334875220455,0.7631686508999997,true,56.4986,1758.55,55.3811
0.049777591129497166,0.04774521783170299,0.051541489999999995,0.7827486926984656,true,59.0791,1896.8,56.9297
0.049777591129497166,0.04774521783170299,0.051541489999999995,0.743588609101534,false,90.0188,2937.64,83.7417
0.061574161766754655,0.04774521783170299,0.051541489999999995,0.7631686508999999,true,60.1134,1886.95,49.9119
0.03798102049223967,0.04774521783170299,0.051541489999999995,0.7631686508999999,true,60.3828,1895.5,66.5433
0.04977759112949716,0.06216324861057326,0.051541489999999995,0.7631686508999999,false,90.0159,2989.43,85.7781
0.04977759112949716,0.033327187052832725,0.051541489999999995,0.7631686508999999,true,28.8545,743.966,20.5638
0.04977759112949716,0.04774521783170299,0.06119322961230158,0.7631686508999999,false,90.0024,2972.61,88.8864
0.04977759112949716,0.04774521783170299,0.04188975038769841,0.7631686508999999,true,29.3435,755.385,25.8689
0.04977759112949716,0.04774521783170299,0.051541489999999995,0.7807906885186191,true,59.0564,1897.31,55.7018
0.04977759112949716,0.04774521783170299,0.051541489999999995,0.7455466132813807,false,90.0212,2938.67,84.55
0.0603945047030289,0.04774521783170299,0.051541489999999995,0.7631686509,false,90.0084,2997.58,77.12
0.03916067755596542,0.04774521783170299,0.051541489999999995,0.7631686509,true,57.6069,1799.96,57.356
0.04977759112949716,0.060721445532686234,0.051541489999999995,0.7631686509,false,90.001,2995.53,85.6682
0.04977759112949716,0.034768990130719754,0.051541489999999995,0.7631686509,true,28.8826,745.561,21.5756
0.04977759112949716,0.047745217831703,0.06022805565107142,0.7631686509,false,90.0092,2977.57,88.8122
0.04977759112949716,0.047745217831703,0.04285492434892857,0.7631686509,true,56.4937,1756.53,53.2751
0.04977759112949716,0.047745217831703,0.051541489999999995,0.7790284847567572,true,59.2383,1897.73,57.1128
0.04977759112949716,0.047745217831703,0.051541489999999995,0.7473088170432427,false,90.0304,2950.51,85.7853
0.05933281334567573,0.047745217831703,0.051541489999999995,0.7631686509,false,90.0051,2992.06,79.5884
0.040222368913318596,0.047745217831703,0.051541489999999995,0.7631686509,true,60.1459,1896.63,64.9148
0.049777591129497166,0.05942382276258792,0.051541489999999995,0.7631686509,false,90.0087,2995.98,84.3303
0.049777591129497166,0.036066612900818085,0.051541489999999995,0.7631686509,true,60.417,1899.01,56.3418
0.049777591129497166,0.047745217831703005,0.05935939908596428,0.7631686509,false,90.0006,2962.89,93.1522
0.049777591129497166,0.047745217831703005,0.043723580914035706,0.7631686509,true,28.9505,745.325,23.8458
0.049777591129497166,0.047745217831703005,0.05154148999999999,0.7774425013710815,true,28.4891,745.487,22.6305
0.049777591129497166,0.047745217831703005,0.05154148999999999,0.7488948004289184,false,90.0272,2953.03,84.4759
0.05837729112405788,0.047745217831703005,0.05154148999999999,0.7631686509,false,90.0144,2993.82,79.6111
0.04117789113493646,0.047745217831703005,0.05154148999999999,0.7631686509,true,60.0976,1897.82,63.2993
0.04977759112949717,0.05825596226949943,0.05154148999999999,0.7631686509,true,57.5096,1793.65,50.2445
0.04977759112949717,0.03723447339390658,0.05154148999999999,0.7631686509,true,59.9234,1890.42,54.4418
0.04977759112949717,0.047745217831703005,0.058577608177367846,0.7631686509,false,90.0102,2980.12,88.2958
0.04977759112949717,0.047745217831703005,0.04450537182263213,0.7631686509,true,26.3495,652.8,19.2252
0.04977759112949717,0.047745217831703005,0.05154148999999999,0.7760151163239734,true,59.3112,1890.36,56.3165
0.04977759112949717,0.047745217831703005,0.05154148999999999,0.7503221854760266,false,90.006,2960.77,84.7643
0.05751732112460181,0.047745217831703005,0.05154148999999999,0.7631686509,true,60.1484,1890.39,52.4477
0.04203786113439253,0.047745217831703005,0.05154148999999999,0.7631686509,true,60.0993,1894.63,62.1042
0.049777591129497166,0.05720488782571979,0.05154148999999999,0.7631686509,false,90.0053,2991.63,86.6731
0.049777591129497166,0.038285547837686215,0.05154148999999999,0.7631686509,true,28.9713,747.84,22.1737
0.049777591129497166,0.047745217831703,0.05787399635963106,0.7631686509,false,90.0059,2979.33,87.7933
0.049777591129497166,0.047745217831703,0.04520898364036892,0.7631686509,true,28.8262,744.282,22.7666
0.049777591129497166,0.047745217831703,0.05154148999999999,0.774730469781576,true,59.337,1891.38,56.1859
0.049777591129497166,0.047745217831703,0.05154148999999999,0.7516068320184238,false,90.0145,2963.66,84.0987
0.05674334812509134,0.047745217831703,0.05154148999999999,0.7631686508999999,false,90.0283,2992.95,79.7765
0.042811834133902986,0.047745217831703,0.05154148999999999,0.7631686508999999,false,90.0276,3006.26,94.0915
0.042811834133902986,0.0562589208263181,0.05154148999999999,0.7631686508999999,false,90.0185,3003.2,93.2282
0.042811834133902986,0.039231514837087894,0.05154148999999999,0.7631686508999999,true,60.0507,1891.94,59.3306
0.042811834133902986,0.047745217831703,0.057240745723667955,0.7631686508999999,false,90.0063,2976.27,100.194
0.042811834133902986,0.047745217831703,0.04584223427633203,0.7631686508999999,true,28.9454,746.822,25.3617
0.042811834133902986,0.047745217831703,0.051541489999999995,0.7735742878934183,true,59.3136,1890.19,59.8029
0.042811834133902986,0.047745217831703,0.051541489999999995,0.7527630139065814,false,90.0206,2962.81,91.8842
0.05047416682905658,0.047745217831703,0.051541489999999995,0.7631686508999999,true,60.2231,1895.75,56.5494
0.03514950143874939,0.047745217831703,0.051541489999999995,0.7631686508999999,true,60.2749,1901.65,73.6796
0.042811834133902986,0.05540755052685659,0.051541489999999995,0.7631686508999999,true,56.963,1774.82,55.2597
0.042811834133902986,0.0400828851365494,0.051541489999999995,0.7631686508999999,true,60.2009,1891.66,60.5597
0.042811834133902986,0.047745217831703,0.05667082015130116,0.7631686508999999,true,60.3264,1898.41,63.2534
0.042811834133902986,0.047745217831703,0.04641215984869883,0.7631686508999999,true,30.1842,788.284,29.0691
0.042811834133902986,0.047745217831703,0.051541489999999995,0.7725337241940765,true,59.6316,1897.06,62.5406
0.042811834133902986,0.047745217831703,0.051541489999999995,0.7538035776059233,true,60.776,1896.81,62.2419
0.04970793355954122,0.047745217831703,0.051541489999999995,0.7631686509,true,60.2022,1895.37,56.2583
0.03591573470826475,0.047745217831703,0.051541489999999995,0.7631686509,true,56.355,1758.45,57.9481
0.042811834133902986,0.05464131725734123,0.051541489999999995,0.7631686509,true,60.2001,1896.29,61.01
0.042811834133902986,0.04084911840606476,0.051541489999999995,0.7631686509,true,28.8681,745.599,23.5483
0.042811834133902986,0.047745217831703,0.05615788713617104,0.7631686509,true,60.1637,1891.33,60.597
0.042811834133902986,0.047745217831703,0.04692509286382894,0.7631686509,true,28.941,746.494,25.2438
0.042811834133902986,0.047745217831703,0.05154148999999999,0.771597216864669,false,90.0319,3029.03,100.014
0.049018323616977395,0.047745217831703,0.05154148999999999,0.771597216864669,true,59.4573,1887.07,54.7845
0.03660534465082857,0.047745217831703,0.05154148999999999,0.771597216864669,true,55.7231,1756.16,56.1648
0.04281183413390298,0.05395170731477741,0.05154148999999999,0.771597216864669,true,59.5877,1895.73,60.9129
0.04281183413390298,0.04153872834862858,0.05154148999999999,0.771597216864669,true,28.6226,745.954,23.4094
0.04281183413390298,0.04774521783170299,0.055696247422553934,0.771597216864669,true,59.5596,1889.98,61.2282
0.04281183413390298,0.04774521783170299,0.04738673257744604,0.771597216864669,true,25.835,645.968,18.2249
0.04281183413390298,0.04774521783170299,0.05154148999999999,0.7808686394258049,true,56.0198,1765.79,53.6321
0.04281183413390298,0.04774521783170299,0.05154148999999999,0.7623257943035332,true,57.7326,1803.13,55.7243
0.04839767466866995,0.04774521783170299,0.05154148999999999,0.7715972168646691,true,57.3949,1809.31,51.1795
0.037225993599136004,0.04774521783170299,0.05154148999999999,0.7715972168646691,true,59.5098,1890,64.4047
