kp,ki,kd,max_throttle,crashed,runtime,distance,total_absolute_cte
0.21843776853330674,0.08243925221622539,0.08574541258677885,0.5762110935656787,true,45.9346,947.777,30.3802
0.3473531176331389,0.06310361851123127,0.7201843018100088,0.04803584192595112,true,5.02866,2.41423,3.52119
61.8788264642993,0.8585197569503087,0.04674069541309323,0.9035386841464661,true,5.30544,36.2642,6.34213
1.9176132071637109,0.10300315471759658,0.48444187772701863,0.23730696876808663,false,100.025,897.955,10.231
0.3859373555917464,0.1919237049416735,0.37782940642470536,0.4697629446708063,false,100.004,1673.72,28.9888
0.046059541307332426,0.09298487924089562,0.013754084289257349,0.5490584810954605,true,6.8234,45.0793,8.90757
0.16701300114279072,1.9945853520933416,0.07538952757666954,0.7909225178251528,true,5.02436,30.0469,12.7955
1.4094201559397206,1.4526257591671672,0.7064719877974318,0.4114635346169972,true,73.7803,907.195,21.8991
1.3301518782234096,0.1935507197333669,1.5935297392638,0.9098621712585765,true,20.6236,373.234,15.2177
0.06903866892414792,0.39721669131548737,0.1333002582140296,0.6457105955857856,true,5.48448,33.9638,7.2701
0.3050781755315806,0.08480442946311244,0.42408872060599534,0.7638196506663545,true,31.5268,665.542,22.4385
3.1352737296019932,0.46973648999523426,0.10513804297981079,0.8218182940669945,true,6.75623,60.525,4.54474
0.4569167292448145,1.6211877078734738,0.17329631329069464,0.6152762911171938,true,5.01383,23.7481,8.85644
0.036454406876603763,0.15728119073751462,0.0817406382312432,0.07220324687002033,true,5.01536,3.4525,3.28847
0.013247963904124142,27.667998518663264,0.1757715926541539,0.853337799237386,true,6.00813,34.4312,18.003
0.6505152057462413,0.10032013569351945,2.871376775414891,0.018502099182029476,true,5.02273,1.43861,3.61702
1.5076813047511213,0.5358438632537638,0.224404724443715,0.27529124288119033,true,58.2819,577.968,21.8413
1.239908962255469,0.008026714370431268,0.02858544597401715,0.13185764465983243,true,5.02694,5.4433,2.37469
0.2934903704398279,0.6212984726312778,0.02087571220870107,0.3434239822242448,true,5.98588,20.6706,7.62932
