kp,ki,kd,min_throttle,max_throttle,mean_steer_delay,throttle_steer_threshold,crashed,runtime,distance,total_absolute_cte
0.07325930515917972,0.0006023245730185478,0.041381502538829676,-0.7,0.7,0.18209633718467857,0.10283943492185237,true,28.7396,604.562,23.1504
0.08056722067149535,0.0006165823383228959,0.04889144685873246,-0.7,0.7,0.14447649755840572,0.09138930287917137,false,60.0214,1385.47,51.8545
0.07396391113258059,0.0009824098704906985,0.04055467534518235,-0.7,0.7,0.13345735616878482,0.09504186571442914,true,28.0399,603.471,22.0155
0.08063153275280416,0.0011001828720902493,0.040263738200396144,-0.7,0.7,0.22788435152784775,0.15329659250803646,true,28.1355,603.536,20.7304
0.0802595747396644,0.00109628687978832,0.05544351312960322,-0.7,0.7,0.2192312290766685,0.11110514788852692,false,60.0296,1302.53,51.8767
0.0772707037871882,0.0004138524435121788,0.04649333209284827,-0.7,0.7,0.28058440467523416,0.14072310531135881,false,60.0249,1455.39,56.9441
0.08583625399249263,0.0017553823573790317,0.04584924951477942,-0.7,0.7,0.13278044912463963,0.09546285082477717,false,60.0197,1342.86,48.2029
0.07501991888498229,0.0011229842118224294,0.05134056062670126,-0.7,0.7,0.23555882476502515,0.12511096829654192,false,60.0108,1358.88,52.4486
0.08500582176005186,0.0006941724002280658,0.04689999920941402,-0.7,0.7,0.1537616709969798,0.10466679712443108,false,60.006,1339.91,54.2974
0.07769725744812377,0.0018093762812184731,0.045263887121453655,-0.7,0.7,0.18301924666120847,0.09578347508800808,false,60.0091,1325.8,47.6261
0.08012144131024848,0.0009250754016194335,0.037198430759529735,-0.7,0.7,0.11984299094255539,0.12203754029046154,true,18.8498,360.538,14.8344
0.0763751269286622,0.0009018964125762231,0.03311439991998699,-0.7,0.7,0.07025188047364109,0.09407729258263928,true,25.0003,547.4,25.1208
0.07687531707857484,0.0004836869047031847,0.04014495007690435,-0.7,0.7,0.1399200027606473,0.09436831041926572,true,29.0594,601.542,23.1985
0.08050154951811486,0.0017064389743738425,0.059908860999070876,-0.7,0.7,0.1677706482168931,0.11409742505412097,false,60.0141,1282.71,52.669
0.08329396827075507,0.001523382445497571,0.04607603279981443,-0.7,0.7,0.12399343684165788,0.08047325196250271,false,60.0316,1292.89,46.4852
0.08186968166736151,0.000774898936403107,0.04309029927691219,-0.7,0.7,0.24335512730204278,0.12674192211033075,true,29.9709,605.551,24.786
0.0783447782483758,0.0007716554378843774,0.0525557179925964,-0.7,0.7,0.170245761355924,0.09702649778364653,false,60.0246,1317.72,52.9565
0.07727418076837964,0.0006024542864491614,0.0368080479773405,-0.7,0.7,0.39525441697039393,0.0908051185990521,true,31.1797,608.515,24.1325
0.08097789042989743,0.0005931879695558563,0.045597169584924005,-0.7,0.7,0.30407945651927387,0.09473227823081334,false,60.007,1193.49,55.9008
0.08195119461611736,0.0006348131297217134,0.04078673525057257,-0.7,0.7,0.23220196922534186,0.11345561145266804,true,30.312,598.942,24.3471
0.08390341337715625,0.0009495451910236707,0.04829787240066462,-0.7,0.7,0.27542095312253123,0.10280541454351673,false,60.0242,1238.5,51.1557
0.08214206736035369,0.0027397840033449874,0.054061007127728225,-0.7,0.7,0.24773459821139193,0.09211998500689544,false,60.0117,1177.71,47.8844
0.07764894125857574,0.0016673109676335418,0.04657968545959761,-0.7,0.7,0.18972527516083157,0.13830302693982868,false,60.0319,1479.72,53.3731
0.08965807681962877,0.0008786617243886745,0.04659982175384105,-0.7,0.7,0.1042834405325225,0.13259001453447217,true,16.9553,302.575,10.9292
0.08165242275438034,0.0008475907052131871,0.04801676887164181,-0.7,0.7,0.303217782310059,0.12433181402661231,false,60.0174,1331.29,50.9261
0.08092065726548085,0.00037730072512005044,0.05060472080410042,-0.7,0.7,0.13761321527498016,0.1248519880241401,true,18.5385,349.717,15.264
0.08625557755938607,0.0022959926013666155,0.0536471823678104,-0.7,0.7,0.16897755392844055,0.10182145471020766,false,60.0307,1265.59,46.6275
0.07681601735185953,0.0010011183870030766,0.04429276380389047,-0.7,0.7,0.15777690498685712,0.09492720181746286,false,60.0155,1340.31,51.1671
0.07476209819603817,0.0011809928711256116,0.0465625839131564,-0.7,0.7,0.1907850452605039,0.0932588247710587,false,60.022,1268.99,51.8286
0.08501431649039129,0.0006114328031263972,0.05130673235501861,-0.7,0.7,0.1720366082125079,0.11384959304493031,false,60.0293,1340.94,51.8385
0.08173190824469313,0.0007439649580985732,0.049181937455609816,-0.7,0.7,0.16358259224882996,0.0916087590480791,false,60.026,1267.22,53.7999
0.07759518137039412,0.0017544474670643608,0.04560387812454757,-0.7,0.7,0.22551257040419306,0.08953317466781525,false,60.0241,1198.96,51.3102
0.08285447362031943,0.0007890538955823802,0.045896333956417804,-0.7,0.7,0.1893520812211218,0.12687836217533574,false,60.0217,1399.71,54.2914
0.08145014775589215,0.0008475137759395386,0.046159690064367036,-0.7,0.7,0.19993750903286556,0.12920098044316236,false,60.0056,1414.38,52.8943
0.07909624675222623,0.0008277113512039881,0.04228267864206335,-0.7,0.7,0.1801383273088894,0.09309579448333277,false,60.0198,1274.25,52.4846
0.07407348735757828,0.0011716257531079945,0.04432337295928115,-0.7,0.7,0.12687304036394492,0.0884151555591852,false,60.0066,1396.53,50.7648
0.07445252002262373,0.0008258550755242867,0.038709067989239114,-0.7,0.7,0.14987395221432256,0.09137044379355354,true,28.7686,600.861,22.4882
0.08302870008361146,0.001280479261472055,0.05257714727430175,-0.7,0.7,0.26529027050018117,0.1126103565885024,false,60.023,1242.09,49.3389
0.07927639780278162,0.0006947492779944553,0.049629052922251726,-0.7,0.7,0.2622197582263053,0.11703633081578917,false,60.0106,1322.44,53.1102
0.08429699028891523,0.0005754074828403871,0.04685299924295223,-0.7,0.7,0.267696473413372,0.09131437069896481,false,60.0251,1199.24,55.7329
0.07879458854971334,0.0006967819385535406,0.0465943329241964,-0.7,0.7,0.13776313344704544,0.14985211261499073,true,16.8556,300.885,11.6507
0.0776732195338949,0.0015375420215345543,0.04806688293231993,-0.7,0.7,0.2508793216018774,0.10083940298700933,false,60.0211,1274.79,49.7892
0.08146580550091714,0.001013404564593284,0.05965061349400541,-0.7,0.7,0.29251026389198437,0.08821116811053598,false,60.006,1123.59,54.9712
0.08188232704673123,0.0008138734048877651,0.04444713532645045,-0.7,0.7,0.16776945081203973,0.14920132474744963,true,24.9661,501.112,23.1445
0.09041838118827816,0.0006011253166361689,0.05015110908269093,-0.7,0.7,0.246213751168343,0.11236373809556861,false,60.0267,1263.83,50.3466
0.0807474064672443,0.0010206825812078442,0.04199131910816843,-0.7,0.7,0.19454749232385785,0.13352392059096777,true,28.454,599.41,21.5308
0.08421841018095817,0.000684269751348551,0.04257502840680062,-0.7,0.7,0.16200217333566239,0.13464125345548392,true,28.3732,597.441,23.3208
0.08281839176130117,0.0011386954035137236,0.04576764616485304,-0.7,0.7,0.35260616544040785,0.11746227851156085,false,60.0112,1323.53,48.6893
0.07622273803290858,0.0009563518639062071,0.04523842742937261,-0.7,0.7,0.18600550240504857,0.09435677464916556,false,60.0302,1311.22,52.6673
0.07934283244776469,0.0007035452371729252,0.039207469804352114,-0.7,0.7,0.18749726488436777,0.12257023389521661,true,27.0343,601.533,18.7771
0.08247210999977678,0.0006329857661648779,0.047700982373565494,-0.7,0.7,0.14687684502910453,0.10082560672918829,false,60.0246,1383.13,52.7892
0.07553264696252125,0.0005772225167075248,0.04357659030372251,-0.7,0.7,0.28785256465471637,0.1303128703055556,false,60.0026,1384.37,54.7688
0.07936159234975758,0.0004985704314031349,0.054209271993773005,-0.7,0.7,0.19021776089886866,0.11016598611800699,false,60.0276,1339.94,55.9662
0.06847873379320571,0.0008000900151530278,0.04951747382616147,-0.7,0.7,0.11756446992822889,0.09036919302799755,false,60.0122,1406.72,57.5747
0.08043924406207917,0.0007177361568136837,0.04378055644434831,-0.7,0.7,0.13053182944649985,0.13708152598578505,true,16.8277,302.563,11.3755
0.08029906216880833,0.0005462505554806847,0.052284593699050405,-0.7,0.7,0.08981482570447746,0.15264362784662663,true,16.968,304.897,12.3259
0.07843253863105125,0.0017285997489269991,0.04509827915542354,-0.7,0.7,0.1471544951938408,0.10674342816488026,false,60.0068,1443.6,50.2735
0.07924970034923907,0.0006553268254164048,0.0368576236265413,-0.7,0.7,0.11348381321759363,0.09702433484714137,true,27.3596,603.979,18.8374
0.07840543237946555,0.0006079803828194577,0.048443477764917336,-0.7,0.7,0.21195476778753258,0.09758916814576048,false,60.0062,1278.68,54.3708
0.07673126492481382,0.0006294586863944689,0.04387641056297197,-0.7,0.7,0.16736843305694368,0.08204486494276202,false,60.0071,1267.59,55.0314
0.07540028415744285,0.000386921145610048,0.040266047482046124,-0.7,0.7,0.27215212209203554,0.09451634227715727,true,30.0308,604.356,23.6284
0.0836893145571034,0.0008825788002569886,0.03966234856928106,-0.7,0.7,0.30342588546778004,0.08493590901642781,false,60.0205,1193.56,51.3846
0.08516519134720618,0.0004323775213606215,0.048691048830005,-0.7,0.7,0.21263222001595003,0.10264899856874782,false,60.0198,1290.54,52.8434
0.08305016314959265,0.0015568186843243688,0.036387694827534775,-0.7,0.7,0.20159896166432292,0.11195285900447056,true,28.5655,603.71,18.6464
0.08227108228487826,0.0007710137691452913,0.05442990372981069,-0.7,0.7,0.20070475092222492,0.12852603462604117,false,60.0294,1393.77,54.5862
0.0789343299893677,0.0007312361157217922,0.051890774807155135,-0.7,0.7,0.2559610995921051,0.11192448256517827,false,60.0312,1316.32,53.2725
0.08360160003093282,0.0011753069134954061,0.05365652412577293,-0.7,0.7,0.17120747237634112,0.1007802508452537,false,60.0295,1319.39,48.9586
0.08603305947268834,0.0004854910544548683,0.03973924599575869,-0.7,0.7,0.11284842791469751,0.14072652424993026,true,16.8209,300.173,10.525
0.07850346000566517,0.001244752722025255,0.04585937967706935,-0.7,0.7,0.15762780015389974,0.15382620593099705,true,27.5637,597.359,22.4042
0.07878462377181404,0.0009229761839620291,0.03889034481647855,-0.7,0.7,0.23621640007910727,0.0983455860357048,true,29.8391,606.391,21.6122
0.0824751718826308,0.0016979752393517693,0.04577848278744547,-0.7,0.7,0.12139373401910117,0.10138576233387704,false,60.0096,1439.16,47.3193
0.07613037933150905,0.0015948649498226037,0.046235890115642206,-0.7,0.7,0.20574307215442897,0.13983362643867303,true,57.3648,1412.32,51.2402
0.0782582370693492,0.000362098574662,0.04461524404393585,-0.7,0.7,0.15639768577736549,0.11695840003333953,true,28.5327,601.855,23.553
0.08281053473605963,0.0010851192684772676,0.041286069789388556,-0.7,0.7,0.21404303141970904,0.08515876602752245,false,60.011,1221.87,50.6348
0.07771240006851109,0.0007832887157957524,0.04516585644995874,-0.7,0.7,0.21289585792530996,0.1143836909417098,true,30.3324,610.023,26.7481
0.07678810340191362,0.0012484750260628931,0.0396567141076081,-0.7,0.7,0.17845923281512135,0.08440315089021619,false,60.0219,1317.71,48.7167
0.08041993040625842,0.0007783312401384152,0.04353574249632497,-0.7,0.7,0.21154951967933028,0.09505151586648125,false,60.0205,1298.08,50.9516
0.06839931932600303,0.0005827208128999371,0.06129323411306104,-0.7,0.7,0.09602322715249631,0.12699476127437107,true,18.5162,348.782,16.1449
0.07796808604747947,0.0011343926943515757,0.04743928114342195,-0.7,0.7,0.19983001627103586,0.1358794111168457,false,60.0255,1454.15,54.1279
0.07365712051560147,0.0008665905513001546,0.03930383107029293,-0.7,0.7,0.19100418639366157,0.07469336820050487,true,30.7901,606.617,23.7789
0.08269146559481749,0.0013714250105931352,0.04671471750149409,-0.7,0.7,0.22636577955696943,0.12240494321261412,true,17.0371,304.09,11.7144
0.07637768583509257,0.0011819433657310281,0.0488906223912023,-0.7,0.7,0.11399140767850532,0.13122236329071532,true,16.7977,300.004,11.7508
0.07654320745727682,0.0010143520384945672,0.05290869688777431,-0.7,0.7,0.156362533181934,0.09327851401792622,false,60.0207,1321.7,52.8725
0.08219887658324133,0.001145166976376757,0.047976002725974666,-0.7,0.7,0.20157695848311857,0.09734813408343351,false,60.0128,1270.19,51.2632
0.07754187070033113,0.0019394673960406196,0.053572613224424075,-0.7,0.7,0.19783260340048914,0.11677666025668487,false,60.0135,1353.19,48.6349
0.07957484093735312,0.0008280144203163562,0.037458678558929995,-0.7,0.7,0.16225756497274402,0.15769786760574883,true,25.2833,527.413,27.0963
0.0729410641995939,0.0010249744532166204,0.04714912966771634,-0.7,0.7,0.2021073022125354,0.13400257982312572,true,16.9886,302.814,12.483
0.07541445940022912,0.001092704252994251,0.037414276603329036,-0.7,0.7,0.19418548218003362,0.1121902362341116,true,27.7974,602.211,20.3632
0.08272278909254287,0.0008790745765351146,0.04397346191039958,-0.7,0.7,0.18213614654334692,0.08410517384247092,false,60.0188,1226.01,52.2506
0.07272384155719552,0.0012359375730174962,0.040941278111592636,-0.7,0.7,0.1924649865049382,0.12750440761248225,true,27.8292,601.187,21.5641
0.08612807724630125,0.0006220500111207947,0.03795940483835103,-0.7,0.7,0.20914385155447976,0.11041003728993701,true,29.4301,604.388,22.8816
0.07708098885233215,0.0007004758210407543,0.04026676816033285,-0.7,0.7,0.14038492499362865,0.15867285211227494,true,20.4124,409.205,17.7722
0.07348319368420976,0.0005448478231399389,0.049343976634632185,-0.7,0.7,0.23176438590514087,0.09231006956223448,false,60.011,1271.71,57.9222
0.07919374143818157,0.00043806896951265083,0.04927845397911947,-0.7,0.7,0.264209667573953,0.12335902338893687,false,60.0203,1375.32,55.3012
0.0707488274825403,0.0006849728817647408,0.04733829473865865,-0.7,0.7,0.1780994960395523,0.10621186111249917,false,60.0107,1393.59,56.1276
0.0790689411456935,0.0008023857535687128,0.04344614219540032,-0.7,0.7,0.23701962852723032,0.09800208750521834,false,60.0104,1303.53,52.5654
0.07724728065216546,0.0005345005760285301,0.05141376586150187,-0.7,0.7,0.11100501360341697,0.09799120602849673,false,60.0174,1419.99,57.7855
0.07814874866928709,0.0008487894897642904,0.0484349751927958,-0.7,0.7,0.25659692249962657,0.11611497695516257,false,60.0251,1313,53.143
0.07984001741725001,0.0007458094027024125,0.05201026451849878,-0.7,0.7,0.1436013829364883,0.11044996161369879,false,60.0051,1416.22,54.9978
0.07196615902106338,0.000718154761254182,0.05742730923994648,-0.7,0.7,0.21775233552335477,0.09169310798261193,true,31.0961,607.448,24.8006
0.07862969289824653,0.0015623544788534514,0.04152438198494891,-0.7,0.7,0.1331958919176909,0.09219841498378653,true,28.7344,604.55,21.3891
0.07661607330792868,0.0013587751799974408,0.04104964283332082,-0.7,0.7,0.3043275743643045,0.13857787255932916,false,60.0209,1434.42,49.8521
0.08244599174832519,0.001059148500273382,0.05058990003444339,-0.7,0.7,0.16778986618557418,0.10927757854525838,false,60.0087,1346.73,50.4595
0.07108734038697977,0.0013934548189138583,0.037191225334175404,-0.7,0.7,0.19748823954088626,0.10854810605017459,true,26.8798,602.56,18.9814
0.0810879282575814,0.0006200696634069957,0.04069211540198814,-0.7,0.7,0.29462300656644363,0.1022563367818472,false,60.0134,1275.25,53.708
0.08695425861777437,0.0007901038499887761,0.04577108821594153,-0.7,0.7,0.27492178995849825,0.0885338542368608,false,60.0049,1178.17,51.224
0.07563441598986616,0.0006361748871656888,0.04326493833174021,-0.7,0.7,0.23834844896026647,0.12687421112522082,true,29.7603,607.006,26.2821
0.08051900642239952,0.0017028143566416543,0.046498240814419195,-0.7,0.7,0.1262469618256747,0.10247083366151366,true,16.8683,301.638,10.893
0.07308796655332263,0.00040319122638184617,0.043999813843134936,-0.7,0.7,0.23187879245123855,0.10287111045724281,true,29.5563,604.815,24.0868
0.0793812213033665,0.00063621229565514,0.04596345970411671,-0.7,0.7,0.09772926596186896,0.10307424664009872,true,16.878,301.463,11.7686
0.07408944068011289,0.001086374296956919,0.040235169595500414,-0.7,0.7,0.3171113285047006,0.08555669776080493,false,60.0132,1189.34,54.6684
0.07895484534243007,0.001069776149767687,0.03965623739472715,-0.7,0.7,0.180820768047318,0.10006436347701947,false,60.0017,1368.56,49.9335
0.0830483153328539,0.0006545441399495354,0.04192525045453055,-0.7,0.7,0.27668940158543376,0.1173838245288631,false,60.009,1369.51,50.2497
0.08493989557080459,0.0008421160563154519,0.04639491408285575,-0.7,0.7,0.24540304510279703,0.12181105085930174,false,60.0068,1349.78,50.8834
0.07431734311228626,0.0011084474144534193,0.04431152309853126,-0.7,0.7,0.11611668665974276,0.15018978607366235,true,25.1534,558.585,20.3445
0.07437245595804236,0.0009360744116902549,0.04276692330142036,-0.7,0.7,0.27444158665145807,0.09527911763856266,false,60.0124,1255.96,56.1245
0.08246328746634846,0.0006187918134844175,0.045377631511242064,-0.7,0.7,0.23729762189625384,0.13050171568546057,false,60.0421,1353.09,54.5567
0.08235076529303491,0.0011235907324526092,0.04848170623209408,-0.7,0.7,0.15343512869379763,0.07958297374667508,false,60.0079,1250.37,49.5832
0.07654097178411036,0.0006159454277294553,0.06038948404805741,-0.7,0.7,0.25410967887967534,0.12552657456292624,true,29.5161,605.848,23.5393
0.07008177578869877,0.0018615286046685588,0.046803966791719935,-0.7,0.7,0.23765854724536975,0.08168665033744522,false,60.0154,1206.93,54.413
