kp,ki,kd,max_throttle,crashed,runtime,distance,total_absolute_cte
0.1,0.0025,0.01,0.3,true,38.6757,432.813,37.1535
0.2,0.0025,0.01,0.3,true,28.1531,282.392,23.0006
0.0,0.0025,0.01,0.3,true,17.4355,135.573,35.6249
0.1,0.10250000000000001,0.01,0.3,true,8.40075,37.3433,10.109
0.1,-0.0975,0.01,0.3,true,5.82246,17.3846,8.97297
0.1,0.0025000000000000022,0.11,0.3,false,90.0168,1210.38,44.2522
0.1,0.0025000000000000022,0.11,0.4,false,90.0185,1587.36,42.4771
0.19,0.0025000000000000022,0.11,0.4,false,90.027,1564.44,28.2883
0.009999999999999981,0.0025000000000000022,0.11,0.4,true,46.7577,745.911,54.7056
0.09999999999999999,0.09250000000000001,0.11,0.4,false,90.0088,1583.13,35.3927
0.09999999999999999,-0.08750000000000001,0.11,0.4,true,6.14449,26.3037,10.2379
0.09999999999999999,0.0025000000000000022,0.22000000000000003,0.4,false,90.0026,1486.55,55.3495
0.09999999999999999,0.0025000000000000022,0.0,0.4,true,19.0499,210.172,16.3419
0.09999999999999999,0.0025000000000000022,0.11000000000000001,0.51,false,90.0027,1966.86,51.455
0.181,0.0025000000000000022,0.11000000000000001,0.51,false,90.0173,1926.68,37.5503
0.01899999999999996,0.0025000000000000022,0.11000000000000001,0.51,true,39.2996,753.909,42.0357
0.09999999999999998,0.08350000000000002,0.11000000000000001,0.51,false,90.0071,1960.46,47.3076
0.09999999999999998,-0.07850000000000001,0.11000000000000001,0.51,true,6.12756,32.9687,10.4106
0.09999999999999998,0.0025000000000000022,0.20900000000000002,0.51,false,90.0077,1826.06,63.4203
0.09999999999999998,0.0025000000000000022,0.010999999999999982,0.51,true,18.8805,265.648,13.8008
0.09999999999999998,0.0025000000000000022,0.11,0.631,true,39.276,895.221,27.0304
0.09999999999999998,0.0025000000000000022,0.11,0.38899999999999996,false,90.012,1545.91,42.3001
0.1729,0.0025000000000000022,0.11,0.51,false,90.037,1929.89,38.5532
0.027099999999999957,0.0025000000000000022,0.11,0.51,false,90.0316,1995.17,114.369
0.027099999999999957,0.07540000000000002,0.11,0.51,false,90.001,1984.15,95.5294
0.027099999999999957,-0.07040000000000002,0.11,0.51,true,5.26932,23.8744,8.57254
0.027099999999999957,0.0025000000000000022,0.1991,0.51,true,40.9791,755.615,44.0057
0.027099999999999957,0.0025000000000000022,0.020899999999999974,0.51,true,32.7141,604.607,33.8159
0.027099999999999957,0.0025000000000000022,0.10999999999999999,0.6189,true,74.2409,1902.97,90.8897
0.027099999999999957,0.0025000000000000022,0.10999999999999999,0.40109999999999996,true,49.2317,792.892,53.7378
0.10728999999999998,0.0025000000000000022,0.10999999999999999,0.51,false,90.0075,1965.67,49.3811
-0.05309000000000007,0.0025000000000000022,0.10999999999999999,0.51,true,6.68947,40.2745,12.0866
0.027099999999999957,0.06811000000000002,0.10999999999999999,0.51,false,90.0225,1983.74,99.1574
0.027099999999999957,-0.06311000000000001,0.10999999999999999,0.51,true,5.4848,26.1713,9.26179
0.027099999999999957,0.0025000000000000022,0.19019,0.51,false,90.0052,1876.69,112.924
0.027099999999999957,0.0025000000000000022,0.029809999999999975,0.51,true,32.787,606.689,33.0245
0.027099999999999957,0.0025000000000000022,0.10999999999999999,0.60801,true,80.4638,2048.47,108.039
0.09927099999999998,0.0025000000000000022,0.10999999999999999,0.60801,false,90.0216,2259.3,63.4738
0.09927099999999998,0.06154900000000002,0.10999999999999999,0.60801,false,90.0001,2262.19,59.9846
0.09927099999999998,0.06154900000000002,0.182171,0.60801,true,36.3763,750.339,21.2873
0.09927099999999998,0.06154900000000002,0.037828999999999974,0.60801,true,28.7802,567.871,37.3454
0.09927099999999998,0.06154900000000002,0.10999999999999999,0.715821,true,35.3656,881.536,22.9203
0.09927099999999998,0.06154900000000002,0.10999999999999999,0.500199,false,90.0184,1934.99,47.2446
0.17865910000000002,0.06154900000000002,0.10999999999999999,0.6080099999999999,false,90.0231,2169.36,53.6363
0.019882899999999953,0.06154900000000002,0.10999999999999999,0.6080099999999999,true,38.5643,856.934,46.7397
0.09927099999999998,0.12650290000000003,0.10999999999999999,0.6080099999999999,false,90.0135,2254.15,56.9924
0.09927099999999998,-0.0034049000000000162,0.10999999999999999,0.6080099999999999,true,39.5452,879.78,41.6743
0.09927099999999998,0.061549000000000006,0.1749539,0.6080099999999999,true,36.0423,749.765,20.8202
0.09927099999999998,0.061549000000000006,0.04504609999999998,0.6080099999999999,false,90.0289,2416.77,65.6742
0.09927099999999998,0.061549000000000006,0.04504609999999998,0.7050398999999999,true,25.6171,572.883,20.9718
0.09927099999999998,0.061549000000000006,0.04504609999999998,0.5109800999999998,false,90.0162,2063.35,59.3661
0.17072029,0.061549000000000006,0.04504609999999998,0.6080099999999998,true,17.9297,286.362,15.6371
0.027821709999999944,0.061549000000000006,0.04504609999999998,0.6080099999999998,true,35.4184,793.112,51.6139
0.09927099999999997,0.12000751000000003,0.04504609999999998,0.6080099999999998,true,31.0877,630.628,49.7866
0.09927099999999997,0.0030904899999999874,0.04504609999999998,0.6080099999999998,false,90.0104,2426.55,56.7439
0.09927099999999997,0.0030904899999999874,0.11649538999999999,0.6080099999999998,true,81.7171,2032.98,56.4863
0.09927099999999997,0.0030904899999999874,-0.026403190000000035,0.6080099999999998,true,8.63444,80.5095,7.64082
0.09927099999999997,0.0030904899999999874,0.04504609999999998,0.6953369099999999,true,61.4054,1752.11,49.5535
0.09927099999999997,0.0030904899999999874,0.04504609999999998,0.5206830899999998,false,90.0036,2107.88,53.8042
0.163575361,0.0030904899999999874,0.04504609999999998,0.6080099999999998,true,45.4254,911.395,43.9794
0.03496663899999994,0.0030904899999999874,0.04504609999999998,0.6080099999999998,true,33.6294,742.964,31.6598
0.09927099999999997,0.06739485100000002,0.04504609999999998,0.6080099999999998,false,90.0074,2414.58,63.3578
0.09927099999999997,-0.061213871000000045,0.04504609999999998,0.6080099999999998,true,6.08444,40.1433,10.6194
0.09927099999999997,0.0030904899999999874,0.109350461,0.6080099999999998,false,90.0256,2263.7,61.0783
0.09927099999999997,0.0030904899999999874,-0.01925826100000004,0.6080099999999998,true,10.0985,106.5,10.9239
0.09927099999999997,0.0030904899999999874,0.04504609999999998,0.6866042189999999,false,90.0118,2631.86,79.3961
0.1571449249,0.0030904899999999874,0.04504609999999998,0.6866042189999999,true,19.9453,383.244,13.9068
0.041397075099999944,0.0030904899999999874,0.04504609999999998,0.6866042189999999,true,31.2003,747.387,27.8745
0.09927099999999997,0.06096441490000002,0.04504609999999998,0.6866042189999999,true,26.7692,600.786,19.2008
0.09927099999999997,-0.054783434900000046,0.04504609999999998,0.6866042189999999,true,6.45975,51.6477,11.6559
0.09927099999999997,0.0030904899999999874,0.10292002489999999,0.6866042189999999,true,36.6919,884.721,24.1675
0.09927099999999997,0.0030904899999999874,-0.012827824900000048,0.6866042189999999,true,9.4817,107.589,9.12688
0.09927099999999997,0.0030904899999999874,0.04504609999999997,0.7730578599,true,24.4726,591.472,18.3135
0.09927099999999997,0.0030904899999999874,0.04504609999999997,0.6001505780999998,false,90.0205,2401.31,54.3956
0.15135753241,0.0030904899999999874,0.04504609999999997,0.6866042189999999,true,20.0263,384.685,14.6383
0.04718446758999993,0.0030904899999999874,0.04504609999999997,0.6866042189999999,true,30.9831,746.925,25.438
0.09927099999999997,0.05517702241000002,0.04504609999999997,0.6866042189999999,true,68.9072,1910.23,77.545
0.09927099999999997,-0.048996042410000044,0.04504609999999997,0.6866042189999999,true,6.88951,57.8622,12.4674
0.09927099999999997,0.0030904899999999874,0.09713263240999999,0.6866042189999999,true,73.4633,2043.62,49.3107
0.09927099999999997,0.0030904899999999874,-0.007040432410000047,0.6866042189999999,true,9.59767,111.065,7.95658
0.09927099999999997,0.0030904899999999874,0.04504609999999997,0.7644124958099999,true,24.7322,594.011,17.0653
0.09927099999999997,0.0030904899999999874,0.04504609999999997,0.6087959421899998,false,90.0237,2430.02,56.7764
0.146148879169,0.0030904899999999874,0.04504609999999997,0.6866042189999998,true,20.7605,407.396,14.9033
0.05239312083099994,0.0030904899999999874,0.04504609999999997,0.6866042189999998,true,31.0754,748.442,24.4784
0.09927099999999997,0.049968369169000014,0.04504609999999997,0.6866042189999998,true,67.3359,1897.17,65.4166
0.09927099999999997,-0.04378738916900004,0.04504609999999997,0.6866042189999998,true,7.46311,68.2998,13.7471
0.09927099999999997,0.0030904899999999874,0.091923979169,0.6866042189999998,true,72.8825,2042.69,48.5273
0.09927099999999997,0.0030904899999999874,-0.0018317791690000418,0.6866042189999998,true,10.735,137.308,9.57277
0.09927099999999997,0.0030904899999999874,0.04504609999999998,0.7566316681289998,true,25.3787,606.404,19.0274
0.09927099999999997,0.0030904899999999874,0.04504609999999998,0.6165767698709997,false,90.0248,2452.71,58.2227
0.1414610912521,0.0030904899999999874,0.04504609999999998,0.6866042189999998,true,22.8847,451.535,17.9785
0.057080908747899936,0.0030904899999999874,0.04504609999999998,0.6866042189999998,true,32.5441,794.224,28.6969
