kp,ki,kd,crashed,runtime,distance,total_absolute_cte
0.07900659638247182,0.02423707195142647,0.03316989870883789,false,120.024,1713.4,2015.18
0.03767754405473779,74.68845731042586,0.34370906044967287,true,7.39947,23.3362,417.669
0.71134009113468,3.754742881871864,4.62487022784187,true,7.18959,14.1608,142.978
3.740130591236578,1.7714596787505304e-06,0.00852631871210178,true,16.3207,102.462,338.72
299.86820578274074,0.029229174497838822,0.17967356685385744,true,10.2525,23.2416,56.74
0.8056035518249282,0.0424999447613639,0.26032820680816104,false,120.005,1469.21,553.47
61.85922374001026,0.01777622340835548,13.008181047540639,true,5.02437,7.38026,44.796
0.29363380672252326,0.07973787414666471,15.745064535404588,true,5.01716,4.69029,109.037
58.17798256760692,0.001687692396787047,10.451958498035356,true,5.00838,7.57206,43.9296
0.004821787027385538,2.455583579278689,0.09881162336525628,true,6.88637,22.3557,343.281
0.023042675770169566,0.07715413350066491,0.18374515677136938,false,120.023,1628.26,2777.23
1.9858619574062748,3.3050455711057674,0.0011809734623737008,true,6.53131,19.1285,252.499
0.27415594547677685,0.06551600505410297,0.2250665395057919,false,120.024,1569.66,803.295
18.937670429301704,0.13883717140736143,0.009793212082157842,true,20.0652,98.8475,517.072
15.230456937011885,0.29877304904634067,8.508805940383784,true,5.02387,6.47575,47.37
0.040016424755263263,4.620967916622063,0.13328999213517628,true,7.1899,22.8011,377.716
0.05215834589905317,0.0007051504455880137,0.3925774006511172,false,120.009,1537.46,3311.81
11.393166147014016,0.26084366018327954,1.4318599339478264,true,83.676,579.554,1320.19
0.8610677018169112,0.0010989092848845922,0.1338171305888437,true,82.0754,947.528,1102.55
14.80513711365354,6.76536771549458,0.008864916527000277,true,12.5968,52.9969,370.603
0.32381079726556206,0.8201617248988393,0.05409775715712051,true,6.51373,20.1383,257.147
1748.5735412441297,0.8658009628886442,1.4149980131768072,true,11.0171,25.2431,60.4441
0.15895867232481578,0.19871549416240913,977.9425199514137,true,5.01621,3.2042,113.479
0.5643180036789863,6.0671758536367895,7.620539399148558,true,6.9875,13.46,142.217
9.75804634299639,0.19639809579998144,0.09004146696428711,true,17.25,98.5241,450.14
142.24768658092336,0.0573017109840387,12.435929289854846,true,5.00306,8.22983,43.1096
2.167081100086045,7.068778487638961,68.0394922145944,true,5.02372,3.79104,75.664
0.10520011793107571,0.019883775724819926,0.060240197688672316,false,120.018,1701.35,1463.62
1.0115085607415069,11.890185914893877,4.34794208995127,true,6.85369,20.25,340.858
0.059403538399921185,0.03994745452049666,1.672417530948997,false,120.003,1164.6,4346.88
10.828112562840838,68.70478148320412,0.9389943717866204,true,7.05221,22.0579,410.435
0.01413214670354475,4.737664887055901,0.8539740654201208,true,6.88523,21.1263,367.217
0.15460917181375772,0.0158978255571637,54.48756176358359,true,5.00463,3.14964,125.764
153.261499605969,1.132897084196102,28.67952275512524,true,5.01601,7.21911,50.7236
488.32125349639466,0.040311188137861276,3.661183263984373,true,5.91896,11.2121,53.909
0.4765260622828475,2.0280247855306675,5.320474706083604,true,5.02702,7.1991,93.11
4.899567357130073,6.39627183455244,0.026162151549569017,true,6.99365,20.4904,362.113
2.124944229067611,0.5337873771919107,29.586293968723684,true,5.01245,3.51304,108.537
4.483725871706997,0.058737260655528804,0.43915896143346855,true,24.4066,204.24,365.079
0.01296565661634,654.4072798818254,0.060052231661389635,true,7.43803,23.425,488.919
0.0815911538757061,36.15886920516312,4.103162058522584,true,7.15472,22.212,422.378
319.44348812702975,0.45458906909235536,0.3377861772168763,true,6.76352,13.8918,58.58
4.297727495409644,0.010973172119508831,0.017677173115974002,true,17.2811,107.642,338.43
0.0039020458781820065,1.0819346888073225,0.0032459123972928385,true,7.0282,22.872,426.268
3.8663514230177047,0.4587700483826773,96.72326317406436,true,5.01082,2.80326,123.625
2.237720149793056,11.753188929642885,1.6694798256220196,true,6.80848,20.4069,344.325
662.2278141654041,179.01225281931804,37.621192566553354,true,6.08,13.2033,82.5034
0.015011087771862348,7.882041557691055,0.005262004532293685,true,7.23338,22.9619,463.698
2.4381820884394205,5.156545485906821,2.2304062229818706,true,9.20435,32.0241,495.642
6.898023913700898,3.0124183703630423,0.17827016619931407,true,17.2211,116.052,251.491
29.864880919574624,2.839329411666855,0.9812157430120004,true,23.2521,122.934,621.909
0.043644440313326,0.21610372103285105,2.2870095965061683,false,120.026,929.569,2725.67
0.056576603446830125,5.970545380299992,1.1114016926124506,true,6.90602,21.0556,362.217
3.3325949100614185,0.2583906492771032,0.9425707893749747,false,120.019,1150.46,455.778
0.11764920656922012,0.3428617278119208,103.94378235490146,true,5.00451,2.80671,127.984
42.809685315155896,1.5487570644230637,7.65749248974974,true,5.00204,8.08562,53.6083
0.000441873330060294,4.28949661316913,3.7703559797068613,true,10.4854,31.7709,526.248
9.781724193529534,9.735256539052415,0.9414262610182642,true,8.34725,28.8059,370.271
0.9631478514103896,22.11505545870467,0.42836614905971343,true,7.19437,22.649,444.667
326.4779575806664,0.6250806236958986,0.006072307209457946,true,7.81892,16.7721,60.0733
0.6335255563909409,0.024866524536461366,99.42106483137796,true,5.01141,3.0012,127.672
1.0987325147162978,0.07343696111103741,39.058785416309675,true,5.02069,3.35254,121.507
7.300412876085631,0.3039350032812695,63.550234583646905,true,5.02141,3.24819,111.455
0.023121196881853535,0.09244397207497446,7.344381536092684,true,5.01742,6.94152,126.197
0.20352491046682258,0.19895941190315566,20.39338447537041,true,5.01408,4.17032,118.079
0.08242547367498082,0.015310540542274148,168.16803278189627,true,5.01373,2.69542,128.353
0.13887264337931304,0.31738681145328274,112.0966733691277,true,5.00639,2.51625,127.158
2.4013841788850825,0.017289440352693194,24.42585041956759,true,5.02105,3.49289,108.931
0.8397487690858503,0.060985427064169366,450.85850416171155,true,5.00919,2.58492,128.845
0.07816620780937157,0.06911988891585706,120.4512850079781,true,5.01935,2.65392,129.123
0.29313726879509183,0.16162600733207336,85.59945296715614,true,5.00301,2.89127,125.584
8.112999920538266,0.9442613423865573,952.6723932516031,true,5.00584,2.68651,127.128
1.7482854846587095,0.07487828331676016,251.48096060264194,true,5.03109,2.76857,125.784
1.2867159064643556,0.04352986477947543,138.1181154753943,true,5.00207,2.66395,126.073
0.19904012948156227,0.29312451922461746,190.78176586036233,true,5.01396,2.69465,126.961
0.023146366639392187,0.9863824726632586,741.5176852393637,true,5.02952,2.76403,126.605
16.161274523472873,0.04978906617307222,4.29103211627192,false,120.013,359.17,115.61
0.056746992069091055,0.5989563281334763,55.03664971789448,true,5.00009,2.83978,125.533
2.2307957967164205,0.35395709169376316,100.76691920824369,true,5.00805,2.96763,126.005
0.7957500323996611,0.8630523193909756,336.15509296665175,true,5.01667,2.76623,117.647
